,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR,GPP_constant-SWC
1994-04-07,13.125,49.375,19.522964,-1.0610962,792.1928,0.36242875,0.41066664,1.2537356383877736,3.483566652925184,0.9632776342678602,1.3646844871968802,1.5264639445606947,1.2537356383877736
1994-04-08,13.125,49.375,17.13298,-0.6765747,857.586,0.36004674,0.41933334,1.1476410591231114,2.994887941344236,1.0047648387406436,1.3020660983924568,1.3684114159908098,1.1476410591231114
1994-04-09,13.125,49.375,9.82182,1.0253601,760.724,0.36193782,0.428,0.9058265713824909,1.8623079181383446,1.38338908376832,0.967040217126605,1.0582086114281435,0.9058265713824909
1994-04-10,13.125,49.375,11.801849,-0.6729126,602.9905,0.36038813,0.43666667,0.9347181937254706,2.4373355768591147,1.1880149378188163,0.9347181937254706,1.0702879999124626,0.9347181937254706
1994-04-11,13.125,49.375,4.421206,-2.3895264,181.47528,0.3665652,0.44533333,0.26017620968352384,0.9311961692323688,0.8827100897928886,0.26017620968352384,0.29211401006469,0.26017620968352384
1994-04-12,13.125,49.375,2.853233,-0.16824341,78.02233,0.39981273,0.454,0.2536346956937166,0.6126441924969,1.333406853,0.2536346956937166,0.27933336530145,0.2536346956937166
1994-04-13,13.125,49.375,6.8167863,0.28952026,324.1012,0.41387853,0.46266666,0.6590051764368499,1.491636886457333,1.4501081905050692,0.6590051764368499,0.7121813969012267,0.6590051764368499
1994-04-14,13.125,49.375,11.454931,0.18606567,544.37115,0.42115116,0.47133332,1.1120492182021005,2.553499926985306,1.4562059145560549,1.1120492182021005,1.1796844939819875,1.1120492182021005
1994-04-15,13.125,49.375,13.611733,-1.1516113,773.79767,0.41365758,0.48,1.0176994485205002,2.8716124393919307,1.1214950901407998,1.0951247697412032,1.0601035922088544,1.0176994485205002
1994-04-16,13.125,49.375,12.8124895,3.5882263,807.4729,0.41149098,0.48266664,1.7079276404844728,2.661567150513437,1.999526681154907,1.8768435609719478,1.7692621562622113,1.7079276404844728
1994-04-17,13.125,49.375,7.7860837,4.916687,269.45334,0.41664138,0.48533332,1.2907195561992892,1.7872051456650362,2.4865894188871023,1.2907195561992892,1.3297248540439066,1.2907195561992892
1994-04-18,13.125,49.375,10.768438,2.3986816,697.0476,0.4152917,0.48799998,1.3775748300823492,2.4184951370827763,1.91890620080974,1.4156559758322365,1.4114496788323116,1.3775748300823492
1994-04-19,13.125,49.375,20.353199,-0.29101562,963.3169,0.3922127,0.49066666,1.57668519438523,3.8777304338052874,1.1619931547752493,1.9204448165471741,1.6066765106734886,1.57668519438523
1994-04-20,13.125,49.375,17.467663,-0.3249817,1147.372,0.381201,0.4933333,1.1800507512662655,2.917307172475317,1.0133445595437682,1.648576070503305,1.1959974638507735,1.1800507512662655
1994-04-21,13.125,49.375,22.459654,2.0899963,1274.517,0.37208357,0.496,1.8665999495130192,3.3882736422454514,1.24663537749492,2.902503420172631,1.881653174912318,1.8665999495130192
1994-04-22,13.125,49.375,21.57887,4.9360046,1396.5542,0.36745933,0.49866664,2.1110107120469945,2.9181790324122128,1.4674151464235579,3.6815673387635064,2.116655238905689,2.1110107120469945
1994-04-23,13.125,49.375,22.382908,3.8230286,1675.1414,0.36269397,0.5013333,1.4418033078427217,2.198205988478002,0.9662305549234632,3.4809350744633547,1.4379688201868117,1.4418033078427217
1994-04-24,13.125,49.375,22.672869,5.28183,1719.0977,0.35362998,0.504,1.5653802144120939,2.102875086528874,1.0356299953120802,4.023079451071945,1.5529565619167598,1.5653802144120939
1994-04-25,13.125,49.375,21.320728,5.832428,1746.0001,0.35011464,0.50666666,1.4848233337316303,1.9092494968903568,1.04463365444062,3.9733030070420936,1.4652862038836643,1.4848233337316303
1994-04-26,13.125,49.375,9.956117,7.297394,786.12744,0.36280403,0.5093333,1.9164653760141614,2.211731536080971,2.8873687041054676,2.0781450618240744,1.8813470236622674,1.9164653760141614
1994-04-27,13.125,49.375,16.293022,5.687744,1282.7092,0.3583561,0.51199996,1.9371981346118692,2.519113308988126,1.7834611663310855,3.033982982947329,1.8917952011284036,1.9371981346118692
1994-04-28,13.125,49.375,16.874626,8.026978,1436.1306,0.3532609,0.5146667,2.0603676554417136,2.2623999730336153,1.8314785069385067,3.7406820178680347,2.001652385360966,2.0603676554417136
1994-04-29,13.125,49.375,17.943838,8.953339,1748.6417,0.34363106,0.5173333,1.5800067152058317,1.6340952685963719,1.3207932844738943,4.245047595931843,1.5270684442755105,1.5800067152058317
1994-04-30,13.125,49.375,19.223299,7.7379456,1917.1915,0.3315901,0.52,1.1650562911441573,1.3043621710077895,0.9090970476588,4.222748427488791,1.1202464337924591,1.1650562911441573
1994-05-01,13.125,49.375,22.827347,5.2802734,1198.0161,0.3324883,0.5233333,2.888200547120819,3.8804252950702938,1.8978555942927702,4.20530073838209,2.7594274500789644,2.888200547120819
1994-05-02,13.125,49.375,11.767667,3.9391174,997.5347,0.32649475,0.52666664,1.5574147260648967,2.3490418191024083,1.9852041097843314,1.943367514430867,1.4785583591025404,1.5574147260648967
1994-05-03,13.125,49.375,25.773674,2.3246765,1349.1958,0.31687155,0.53,2.1923291046823774,3.8795418592857507,1.2759118692288753,3.650839474908206,2.0682350044173377,2.1923291046823774
1994-05-04,13.125,49.375,18.801966,2.8327026,1245.743,0.32082668,0.5333333,1.8641086684060908,3.128223977858853,1.4871652265561677,2.8261198732657533,1.7476019858558343,1.8641086684060908
1994-05-05,13.125,49.375,18.776516,6.179138,920.56885,0.3591341,0.53666663,3.217960886306165,4.028998230006467,2.570733212412381,3.806435872138828,2.9981004094722308,3.217960886306165
1994-05-06,13.125,49.375,12.842261,5.690338,1103.7585,0.35258538,0.53999996,1.868424724240635,2.4293651335855353,2.1823548722152215,2.522512115891231,1.7300230209652563,1.868424724240635
1994-05-07,13.125,49.375,22.527071,3.9114685,1463.3724,0.33492303,0.5433333,2.048806334201588,3.098149605627685,1.3642295091547332,3.828113479449903,1.8854047176950024,2.048806334201588
1994-05-08,13.125,49.375,26.58208,6.510559,1650.0549,0.3163084,0.5466667,2.41132345501188,2.944948039828872,1.3606855379706253,5.6273592882424275,2.205478635347535,2.41132345501188
1994-05-09,13.125,49.375,26.304928,4.4638367,1722.5521,0.30055794,0.55,1.8403397972039626,2.6487331565975283,1.0494268206345,4.7541715246808645,1.6730361792763295,1.8403397972039626
1994-05-10,13.125,49.375,14.969789,7.5903015,1227.513,0.29622093,0.55333334,2.321091039787801,2.6247778353361997,2.3257753063063893,3.464314984757912,2.0973713962254656,2.321091039787801
1994-05-11,13.125,49.375,21.054585,6.2903748,1408.7546,0.29518765,0.5566667,2.5289832171041646,3.139643969092693,1.801733363852219,4.465012742062438,2.271541675749748,2.5289832171041646
1994-05-12,13.125,49.375,23.593191,5.6538086,1467.395,0.29283717,0.56,2.5537265894649757,3.3299342671338836,1.6235997429078004,4.792130961653172,2.2801130263080136,2.5537265894649757
1994-05-13,13.125,49.375,20.46988,6.579132,1402.76,0.30506393,0.56333333,2.55796422365917,3.108097477107133,1.874435187450417,4.4884439790475,2.270382460468982,2.55796422365917
1994-05-14,13.125,49.375,22.29641,8.449768,1770.7998,0.30045402,0.56666666,2.011368995270461,2.1482099703839164,1.3531566260692602,5.5949068018649815,1.7747373696473168,2.011368995270461
1994-05-15,13.125,49.375,24.399055,10.741852,1930.7388,0.2859232,0.57,1.7634368239738583,1.7634368239738583,1.08412200225,6.5775338454825,1.5468744069946128,1.7634368239738583
1994-05-16,13.125,49.375,22.663034,8.544434,2161.9492,0.2727564,0.571875,0.7853627590588089,0.8336299321290828,0.5198086622418752,5.774726169550065,0.686655964204423,0.7853627590588089
1994-05-17,13.125,49.375,15.853934,11.875916,1573.2782,0.2758588,0.57375,2.0322861767806693,2.0322861767806693,1.9228219728749998,4.302045251440875,1.7710554917478603,2.0322861767806693
1994-05-18,13.125,49.375,21.286842,9.469391,1625.2968,0.30176458,0.575625,2.5606468760361465,2.565521366632749,1.8043871016913733,5.784158292378918,2.22423181414649,2.5606468760361465
1994-05-19,13.125,49.375,11.997302,9.110474,1046.2507,0.36732858,0.5775,2.475113057957872,2.5349375849629983,3.0945870887778004,3.1994739632340647,2.142955028534954,2.475113057957872
1994-05-20,13.125,49.375,8.910062,8.57782,1070.2722,0.37878314,0.57937497,1.7513501008535508,1.8550472416624832,2.9483803269610536,2.3050146102310483,1.5114133260309386,1.7513501008535508
1994-05-21,13.125,49.375,16.869486,9.265686,1467.1522,0.35740924,0.58124995,2.437123317450924,2.4722289688079977,2.1670399300704157,4.571606297975847,2.0964503458889965,2.437123317450924
1994-05-22,13.125,49.375,22.478352,10.604401,1583.3606,0.36440927,0.583125,2.8932046841143433,2.8932046841143433,1.9306606757343754,6.1992815172795,2.480775720569641,2.8932046841143433
1994-05-23,13.125,49.375,17.260658,10.164764,1528.4796,0.35195294,0.585,2.378251537826463,2.378251537826463,2.0667678524999995,4.7756054976435,2.0326936220739,2.378251537826463
1994-05-24,13.125,49.375,19.567598,9.972778,1730.2683,0.34091228,0.58687496,2.0785323567345877,2.0785323567345877,1.593347602041846,5.431231661182618,1.770847708969035,2.0785323567345877
1994-05-25,13.125,49.375,14.839938,10.275024,1191.1208,0.37800166,0.58875,2.8545034046403255,2.8545034046403255,2.8852917761250003,4.132170533642625,2.42420671307034,2.8545034046403255
1994-05-26,13.125,49.375,17.160027,8.279175,1124.876,0.37585822,0.590625,3.234038428328774,3.4924821040267537,2.8269522201178128,4.438702207423517,2.737810309696317,3.234038428328774
1994-05-27,13.125,49.375,16.312807,7.547058,872.19275,0.39264974,0.5925,3.5181804234692615,3.9906765238988897,3.2350475520270003,4.029989030319887,2.9689286274002202,3.5181804234692615
1994-05-28,13.125,49.375,14.625556,5.8955994,1284.5181,0.3743222,0.59437495,2.0482582955719253,2.62059659105927,2.1006978766194515,3.213458261016513,1.7230355145114422,2.0482582955719253
1994-05-29,13.125,49.375,19.062443,8.3350525,1276.7598,0.36176357,0.59624994,3.206949935147521,3.450559430974307,2.5235091340188047,4.996027317568968,2.689266463613834,3.206949935147521
1994-05-30,13.125,49.375,22.135534,5.211029,1264.5756,0.3487321,0.598125,3.006757713274978,4.062637094007538,2.0375097207559874,4.634336796046514,2.5134860717032206,3.006757713274978
1994-05-31,13.125,49.375,27.271202,3.0458984,1586.5181,0.33333513,0.59999996,2.189835513446788,3.596970291469757,1.2044768947735351,4.711350071959528,1.8248630495298601,2.189835513446788
1994-06-01,13.125,49.375,27.851286,6.897278,2042.9376,0.3173744,0.6026666,1.3640634566509018,1.6194508567623191,0.73465016479898,6.686585571818146,1.13168993988625,1.3640634566509018
1994-06-02,13.125,49.375,23.210585,11.36557,2760.2178,0.30553472,0.6053333,0.0,0.0,0.0,6.6450137191391265,0.0,0.0
1994-06-03,13.125,49.375,19.354252,11.823547,1828.3641,0.33634305,0.608,1.8176546880604916,1.8176546880604916,1.4087250864000003,5.5653848379071995,1.49478181583922,1.8176546880604916
1994-06-04,13.125,49.375,18.79617,9.554993,1338.8085,0.36119726,0.61066663,3.2919101672388495,3.2919101672388495,2.6270592630617164,5.428611753362219,2.6953414559748006,3.2919101672388495
1994-06-05,13.125,49.375,6.6681256,7.1093445,725.775,0.38099635,0.6133333,1.5823706771675485,1.8505095043475015,3.5595550505997107,1.6539883737509653,1.2899761656244237,1.5823706771675485
1994-06-06,13.125,49.375,23.70849,5.9865417,1167.0499,0.36699256,0.616,3.8301055845959864,4.866097807897327,2.4232493831931006,5.43662964456492,3.1088519355486897,3.8301055845959864
1994-06-07,13.125,49.375,8.611211,6.14563,1156.5796,0.35053858,0.61866665,1.4262480562424193,1.7901946231234085,2.4844032788926302,2.007386426801435,1.15267895581766,1.4262480562424193
1994-06-08,13.125,49.375,27.764791,8.795746,2079.356,0.3357329,0.6213333,1.4308951007847617,1.4947196289405218,0.7730447714074788,7.810562777209397,1.151471441161098,1.4308951007847617
1994-06-09,13.125,49.375,8.8169565,7.1204224,802.9034,0.3510371,0.62399995,2.0322223783439046,2.3746463874081614,3.4573535295494056,2.226848979118896,1.6283834464601354,2.0322223783439046
1994-06-10,13.125,49.375,22.761171,5.295288,1121.6447,0.3476235,0.62666667,3.6723113481706315,4.927954036729243,2.4201158289509563,5.027120257591555,2.9300356345508463,3.6723113481706315
1994-06-11,13.125,49.375,21.153427,6.830597,1049.2623,0.34610844,0.6293333,4.073665599057191,4.860016224119769,2.8886564803829593,5.27745251853503,3.2364929672855314,4.073665599057191
1994-06-12,13.125,49.375,20.65191,9.177216,1467.9716,0.3353189,0.63199997,3.2232721509288784,3.2877112922571183,2.341143374338411,6.051956723486442,2.5500572024780936,3.2232721509288784
1994-06-13,13.125,49.375,23.224976,7.9654846,1655.9298,0.31938097,0.6346666,2.6885411639851364,2.964212970215144,1.736411588101406,6.323003678234092,2.1180736184834186,2.6885411639851364
1994-06-14,13.125,49.375,10.18686,10.997986,1322.9666,0.31457555,0.63733333,1.8896426834481908,1.8896426834481908,2.782470776247329,3.0705925957884155,1.4824602719649,1.8896426834481908
1994-06-15,13.125,49.375,18.882341,8.354279,1668.0214,0.3090957,0.64,2.224856234044156,2.3907760950399273,1.7674102755936,5.318805245145005,1.7381689328469965,2.224856234044156
1994-06-16,13.125,49.375,17.758461,8.585114,1423.4971,0.30772802,0.6346667,2.8096253194519503,2.9744074946558863,2.3732000082540514,5.035170823390591,2.213465208945065,2.8096253194519503
1994-06-17,13.125,49.375,12.714085,9.604553,930.76514,0.36851376,0.6293333,3.177265320691325,3.177265320691325,3.7485182622555904,3.7842607440344507,2.52431050501485,3.177265320691325
1994-06-18,13.125,49.375,20.163593,9.51355,1907.6222,0.34655476,0.624,1.6745257691454802,1.6745257691454802,1.2457048968,5.9506956970344005,1.341767443225545,1.6745257691454802
1994-06-19,13.125,49.375,27.069555,13.7465515,2594.0928,0.32037386,0.61866665,0.0,0.0,0.0,7.920508268336233,0.0,0.0
1994-06-20,13.125,49.375,20.492037,13.904816,1990.3314,0.3037628,0.61333334,1.3915485011440163,1.3915485011440163,1.0186018850717595,5.9442481894233925,1.1344145266455077,1.3915485011440163
1994-06-21,13.125,49.375,16.20995,13.319641,1998.6705,0.29518262,0.608,1.068819919378776,1.068819919378776,0.9890406072,4.66122947832,0.878963749489125,1.068819919378776
1994-06-22,13.125,49.375,19.922037,14.333466,2361.3635,0.28399295,0.6026667,0.12549269362841942,0.12549269362841942,0.09448784802609751,5.678402426625313,0.10411450776060752,0.12549269362841942
1994-06-23,13.125,49.375,22.970766,11.62912,2053.23,0.2730293,0.5973333,1.286207637405243,1.286207637405243,0.839898615530655,6.489443175606675,1.07662475656827,1.286207637405243
1994-06-24,13.125,49.375,28.09818,8.912598,2239.4744,0.258089,0.592,0.6957314956053101,0.7214138278777584,0.37141097516208,7.587039210526828,0.5876110604774579,0.6957314956053101
1994-06-25,13.125,49.375,28.087383,11.470825,2865.5696,0.23946604,0.58666664,0.0,0.0,0.0,7.5789232572058935,0.0,0.0
1994-06-26,13.125,49.375,26.620766,14.639069,2987.7478,0.2247811,0.58133334,0.0,0.0,0.0,6.820721552071096,0.0,0.0
1994-06-27,13.125,49.375,23.500154,17.698639,3455.9224,0.21385278,0.576,0.0,0.0,0.0,5.7604234586706085,0.0,0.0
1994-06-28,13.125,49.375,24.88744,19.336395,3352.8938,0.20613006,0.5706667,0.0,0.0,0.0,5.883456044202369,0.0,0.0
1994-06-29,13.125,49.375,21.518333,18.552551,2695.8975,0.22055744,0.5653333,0.0,0.0,0.0,5.2914489174768935,0.0,0.0
1994-06-30,13.125,49.375,14.747951,16.899384,1900.6626,0.29587135,0.56,1.1143887379972957,1.1143887379972957,1.133434134,3.9060243182520007,0.9949899446404427,1.1143887379972957
1994-07-01,13.125,49.375,26.014776,13.819031,2499.0413,0.2725284,0.5593333,0.0,0.0,0.0,6.881862584156258,0.0,0.0
1994-07-02,13.125,49.375,27.877472,13.412384,2815.8416,0.24711561,0.55866665,0.0,0.0,0.0,7.31131735954851,0.0,0.0
1994-07-03,13.125,49.375,27.39769,13.816223,3202.168,0.22390285,0.558,0.0,0.0,0.0,6.719950040215226,0.0,0.0
1994-07-04,13.125,49.375,25.701464,16.809021,3646.1785,0.20930903,0.55733335,0.0,0.0,0.0,6.001679851371417,0.0,0.0
1994-07-05,13.125,49.375,19.547094,16.944153,2264.5142,0.21532814,0.5566667,0.36016220545186767,0.36016220545186767,0.2763803704928218,4.6532584683703835,0.3234989675616196,0.398321395102707
1994-07-06,13.125,49.375,22.404905,15.306,2510.4946,0.22001256,0.556,0.0,0.0,0.0,5.409076399028937,0.0,0.0
1994-07-07,13.125,49.375,15.853003,12.95755,1429.7335,0.28625214,0.5553333,2.308360900347593,2.308360900347593,2.1841548572982603,4.1637101377121075,2.07835627752522,2.308360900347593
1994-07-08,13.125,49.375,19.153805,11.372101,1791.9346,0.28460374,0.5546667,1.7460520813654885,1.7460520813654885,1.3673931221750626,5.0246103060877365,1.5739651229878127,1.7460520813654885
1994-07-09,13.125,49.375,21.915117,10.683319,1832.4297,0.26939988,0.554,1.8621546112281364,1.8621546112281364,1.27456856235,5.742074040173101,1.6806449559820724,1.8621546112281364
1994-07-10,13.125,49.375,17.55568,11.1302185,2006.9364,0.25702998,0.55333334,1.031880668444169,1.031880668444169,0.8816639416224571,4.594303955673058,0.9324222795288,1.031880668444169
1994-07-11,13.125,49.375,23.610176,12.574799,2486.6938,0.23893537,0.55266666,0.0,0.0,0.0,5.992964080100362,0.0,0.0
1994-07-12,13.125,49.375,19.985416,14.59964,2636.3853,0.22164117,0.552,0.0,0.0,0.0,4.815286657855567,0.0,0.0
1994-07-13,13.125,49.375,23.314104,16.14679,2823.647,0.2060489,0.55133337,0.0,0.0,0.0,5.322969669198558,0.0,0.0
1994-07-14,13.125,49.375,22.727867,15.001587,2940.175,0.19436473,0.5506667,0.0,0.0,0.0,4.956734762620994,0.0,0.0
1994-07-15,13.125,49.375,19.9929,15.752655,2145.6523,0.20083554,0.55,0.6490257535514717,0.6490257535514717,0.4869421796373751,4.466798028571726,0.5900234123195197,0.7556476348253252
1994-07-16,13.125,49.375,21.81032,15.114166,2658.5654,0.20660536,0.545,0.0,0.0,0.0,4.932548903356453,0.0,0.0
1994-07-17,13.125,49.375,22.125792,16.166779,2855.6555,0.20582804,0.54,0.0,0.0,0.0,4.943860769484375,0.0,0.0
1994-07-18,13.125,49.375,18.313267,16.529755,1995.7472,0.25363117,0.535,1.0704017710831255,1.0704017710831255,0.8767428862500001,4.633773900792751,1.0003754869935753,1.0704017710831255
1994-07-19,13.125,49.375,13.377065,16.146698,1238.8239,0.33329952,0.53000003,2.224809798230969,2.224809798230969,2.494728624961046,3.3531421224279865,2.0988770493380624,2.224809798230969
1994-07-20,13.125,49.375,15.837848,15.018738,1974.4026,0.33570924,0.52500004,0.9563884166847714,0.9563884166847714,0.9057939090128642,3.932518160710409,0.91084604173056,0.9563884166847714
1994-07-21,13.125,49.375,26.516678,15.722656,2640.914,0.29607567,0.52,0.0,0.0,0.0,6.521352687252001,0.0,0.0
1994-07-22,13.125,49.375,26.980621,12.326508,2986.839,0.2623531,0.515,0.0,0.0,0.0,6.571649621504251,0.0,0.0
1994-07-23,13.125,49.375,26.84459,13.38089,3172.288,0.2342751,0.51,0.0,0.0,0.0,6.206321918445818,0.0,0.0
1994-07-24,13.125,49.375,23.130121,15.700439,3286.75,0.21055095,0.505,0.0,0.0,0.0,4.915051844532544,0.0,0.0
1994-07-25,13.125,49.375,24.354864,15.12085,3467.4653,0.19405451,0.5,0.0,0.0,0.0,4.8165163591777205,0.0,0.0
1994-07-26,13.125,49.375,21.65773,17.660583,3092.6948,0.19052988,0.495,0.0,0.0,0.0,4.178938445136527,0.0,0.0
1994-07-27,13.125,49.375,22.064703,17.693817,3240.7334,0.1933308,0.49,0.0,0.0,0.0,4.263549275532323,0.0,0.0
1994-07-28,13.125,49.375,24.249859,15.682983,3499.3936,0.18385006,0.485,0.0,0.0,0.0,4.451629411104845,0.0,0.0
1994-07-29,13.125,49.375,23.072931,16.72351,3666.993,0.17020705,0.48,0.0,0.0,0.0,3.9163961515630397,0.0,0.0
1994-07-30,13.125,49.375,23.359098,17.764038,3871.742,0.16526787,0.475,0.0,0.0,0.0,3.8155667255006644,0.0,0.0
1994-07-31,13.125,49.375,23.79471,18.042786,4077.069,0.15406317,0.47,0.0,0.0,0.0,3.5781727571867474,0.0,0.0
1994-08-01,13.125,49.375,24.307869,18.650696,3896.4539,0.14673968,0.474,0.0,0.0,0.0,3.4864600600375195,0.0,0.0
1994-08-02,13.125,49.375,19.923456,19.023712,2710.5632,0.15482445,0.478,0.0,0.0,0.0,3.063236839149635,0.0,0.0
1994-08-03,13.125,49.375,17.98646,17.119476,3041.873,0.1648889,0.482,0.0,0.0,0.0,2.9747151208065876,0.0,0.0
1994-08-04,13.125,49.375,24.635218,17.36383,3581.79,0.15695962,0.486,0.0,0.0,0.0,3.9076884948493147,0.0,0.0
1994-08-05,13.125,49.375,24.99646,15.887207,3915.3132,0.14833759,0.48999998,0.0,0.0,0.0,3.7543246228369873,0.0,0.0
1994-08-06,13.125,49.375,20.806469,19.507843,3525.7202,0.159382,0.494,0.0,0.0,0.0,3.408650468473223,0.0,0.0
1994-08-07,13.125,49.375,18.847765,17.744476,2583.5342,0.1914808,0.498,0.0,0.0,0.0,3.6734356229743907,0.0,0.0
1994-08-08,13.125,49.375,14.038478,16.153076,1800.5852,0.24332859,0.502,1.1218130932368864,1.1218130932368864,1.1986482009341253,3.2753666955821497,1.1173437183634327,1.1415621178761437
1994-08-09,13.125,49.375,17.385988,16.167084,2148.309,0.3287216,0.506,0.598306895638365,0.598306895638365,0.5161974939000001,4.1606877304476,0.5912123474687401,0.598306895638365
1994-08-10,13.125,49.375,21.450266,15.335632,2599.6155,0.3103361,0.51,0.0,0.0,0.0,5.173900685397001,0.0,0.0
1994-08-11,13.125,49.375,18.574352,16.27597,2100.6162,0.37782878,0.514,0.7725774537072994,0.7725774537072994,0.6239066539500001,4.5153562460976,0.7515344880421201,0.7725774537072994
1994-08-12,13.125,49.375,15.33998,13.902863,1352.7748,0.3546745,0.518,2.2488545524560197,2.2488545524560197,2.1990131856,3.758112554238,2.1707090274672,2.2488545524560197
1994-08-13,13.125,49.375,16.443903,11.024231,1482.5803,0.3505638,0.52199996,2.128078393957339,2.128078393957339,1.9412165049477663,4.059668817163943,2.038389422441085,2.128078393957339
1994-08-14,13.125,49.375,20.717554,8.988068,1649.3923,0.32480147,0.52599996,2.1419989012410645,2.2105251818793232,1.5508579593235747,4.9941685736560135,2.0361207833942268,2.1419989012410645
1994-08-15,13.125,49.375,21.848248,8.239929,1681.6744,0.30493608,0.53,2.0763702701911613,2.248127187300954,1.4255401189545,5.058149257469334,1.9588398775388312,2.0763702701911613
1994-08-16,13.125,49.375,23.46436,5.1902466,1921.291,0.2878744,0.52624995,1.1800495075077282,1.597251634417607,0.7543671599232165,4.31462342781619,1.121187287056016,1.1800495075077282
1994-08-17,13.125,49.375,19.201725,9.659119,2055.9802,0.29147,0.5225,0.9328789288518355,0.9328789288518355,0.728746189875,4.745060675746875,0.892707108949125,0.9328789288518355
1994-08-18,13.125,49.375,17.6337,11.0,1346.3589,0.34558296,0.51874995,2.6048659138581534,2.6048659138581534,2.215813397521354,4.32630113578833,2.51071437583575,2.6048659138581534
1994-08-19,13.125,49.375,5.37321,11.185486,1064.6554,0.3288557,0.515,0.9987061557046569,0.9987061557046569,2.7880154201250003,1.3087487297925002,0.9696176268977252,0.9987061557046569
1994-08-20,13.125,49.375,16.206987,12.318176,1780.7848,0.3392261,0.51124996,1.3864641012556602,1.3864641012556602,1.283209613164674,3.918779257364783,1.3559552173418852,1.3864641012556602
1994-08-21,13.125,49.375,19.312098,10.454346,2316.7415,0.31446588,0.5075,0.2206417460880087,0.2206417460880087,0.17137579725000002,4.6353308001682505,0.21738103062858005,0.2206417460880087
1994-08-22,13.125,49.375,19.692848,13.51535,2327.732,0.2962487,0.50374997,0.19377102810731578,0.19377102810731578,0.14759497567897428,4.691792448119027,0.19232857533204004,0.19377102810731578
1994-08-23,13.125,49.375,18.0102,13.990906,2173.5776,0.2943583,0.5,0.5511096886229999,0.5511096886229999,0.45899797499999995,4.258962045,0.5511096886229999,0.5511096886229999
1994-08-24,13.125,49.375,9.121564,14.75235,1108.526,0.34617645,0.49624997,1.5799429115766812,1.5799429115766812,2.5981447560583053,2.1408440536269393,1.5918821230122002,1.5799429115766812
1994-08-25,13.125,49.375,3.4244792,12.19931,556.34186,0.39302722,0.49249998,0.7976566306455513,0.7976566306455513,3.4939179831150007,0.7976566306455513,0.80980371882,0.7976566306455513
1994-08-26,13.125,49.375,14.858313,11.315552,1733.2306,0.3781233,0.48874998,1.3085684976202916,1.3085684976202916,1.3210468418793149,3.43456298588003,1.3386890549031751,1.3085684976202916
1994-08-27,13.125,49.375,12.7943125,12.983582,1699.4998,0.3556468,0.48499998,1.1747879810479782,1.1747879810479782,1.3773166565784345,2.9347688759629733,1.2111216798895312,1.1747879810479782
1994-08-28,13.125,49.375,15.530719,12.992279,1786.3615,0.34775436,0.48125,1.2396905772949944,1.2396905772949944,1.1973276098437502,3.534903271442813,1.2879902101766176,1.2396905772949944
1994-08-29,13.125,49.375,18.73035,10.911652,1653.055,0.33888587,0.4775,1.8053396032664029,1.8053396032664029,1.44578686725,4.229942838018752,1.8904079615355005,1.8053396032664029
1994-08-30,13.125,49.375,19.30156,8.582275,1836.9574,0.32264704,0.47375,1.313904812269865,1.3912588016411107,1.0210870097571376,4.084254934006419,1.3867069258784857,1.313904812269865
1994-08-31,13.125,49.375,18.288284,9.389252,2155.66,0.31075588,0.47,0.5637050153286511,0.5675073143346937,0.4623492958623,4.038001542468848,0.5996861865198417,0.5637050153286511
1994-09-01,13.125,49.375,17.476591,14.919281,1987.5593,0.35367444,0.478,0.9312353029043589,0.9312353029043589,0.79927083855,3.9509346750291,0.9740955051300825,0.9312353029043589
1994-09-02,13.125,49.375,4.6837773,12.604187,275.50583,0.37548167,0.486,1.07658354238101,1.07658354238101,3.4478055000000003,1.07658354238101,1.1075962370175,1.07658354238101
1994-09-03,13.125,49.375,16.749811,9.249512,1409.1877,0.36423,0.494,2.1820766128509943,2.2157561056569803,1.95412050874872,3.853897232163536,2.20857956766295,2.1820766128509943
1994-09-04,13.125,49.375,14.470355,7.603607,1724.8677,0.34401762,0.502,1.1731477088347744,1.3254408641224429,1.21608734772033,3.0408183225369996,1.1684738135804524,1.1731477088347744
1994-09-05,13.125,49.375,11.651044,10.596191,1612.0144,0.3396194,0.51,1.2654709943968494,1.2654709943968494,1.62921579525,2.810284242498,1.24065783764397,1.2654709943968494
1994-09-06,13.125,49.375,8.7293625,11.83017,1432.216,0.34959033,0.518,1.1826402329966965,1.1826402329966965,2.0321762895000006,2.138589933086251,1.1415446264446878,1.1826402329966965
1994-09-07,13.125,49.375,10.336129,13.577209,1388.6033,0.34274638,0.52599996,1.485975182588897,1.485975182588897,2.1564773174593173,2.5713361872104117,1.4125240452384225,1.485975182588897
1994-09-08,13.125,49.375,11.305764,12.637604,1677.8622,0.34279343,0.534,1.178394946357795,1.178394946357795,1.56344358465,2.8553306187492007,1.1033660546421302,1.178394946357795
1994-09-09,13.125,49.375,11.509607,9.07489,1389.0161,0.36444658,0.542,1.6604488580911727,1.7044229707361656,2.16399507571089,2.8742407098687424,1.5317793893830005,1.6604488580911727
1994-09-10,13.125,49.375,9.051262,8.621277,1382.2639,0.3480781,0.54999995,1.2963545342611518,1.369340376318952,2.1483543415180426,2.228945210215185,1.1785042291923409,1.2963545342611518
