,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
2011-12-28,13.125,49.375,2.8191109,1.070404,284.05435,0.38262928,0.29375
2011-12-29,13.125,49.375,3.010265,1.0025024,508.62585,0.38027966,0.2925
2011-12-30,13.125,49.375,2.6909878,0.46875,351.27972,0.377033,0.29125
2011-12-31,13.125,49.375,2.3800309,-0.14138794,359.85617,0.37499997,0.29
2012-01-01,13.125,49.375,0.51593226,0.6527405,98.51397,0.40266243,0.292
2012-01-02,13.125,49.375,2.3019683,4.804962,553.3717,0.40602267,0.294
2012-01-03,13.125,49.375,3.3539445,2.732727,680.8904,0.39820793,0.296
2012-01-04,13.125,49.375,3.0881093,2.2447205,589.31415,0.41263953,0.29799998
2012-01-05,13.125,49.375,0.82699096,0.7472534,234.81946,0.41855168,0.29999998
2012-01-06,13.125,49.375,3.7221138,0.27752686,539.8145,0.40573052,0.302
2012-01-07,13.125,49.375,1.2737914,0.34902954,248.28308,0.40015766,0.304
2012-01-08,13.125,49.375,2.8855076,1.3168335,351.31354,0.40788347,0.306
2012-01-09,13.125,49.375,2.8600678,1.2886353,377.63776,0.40737826,0.308
2012-01-10,13.125,49.375,3.444228,1.6282043,633.8419,0.41193503,0.31
2012-01-11,13.125,49.375,1.9119897,1.8408813,461.45248,0.40359315,0.312
2012-01-12,13.125,49.375,2.3789344,2.1610107,489.92896,0.4045458,0.31399998
2012-01-13,13.125,49.375,3.525375,-0.045440674,436.93796,0.40586692,0.31599998
2012-01-14,13.125,49.375,4.9043097,-2.3729858,558.2837,0.39142525,0.318
2012-01-15,13.125,49.375,4.4493155,-5.042145,449.99146,0.3846061,0.32
2012-01-16,13.125,49.375,5.1206937,-7.2873535,404.49734,0.37924576,0.32125
2012-01-17,13.125,49.375,2.664592,-3.5213318,374.55292,0.37505525,0.3225
2012-01-18,13.125,49.375,5.648217,-4.762726,567.5684,0.3718419,0.32375
2012-01-19,13.125,49.375,0.7530451,-0.5756836,71.24638,0.39852437,0.325
2012-01-20,13.125,49.375,3.848213,-0.9564514,467.9056,0.4106138,0.32625
2012-01-21,13.125,49.375,1.7903758,-0.90652466,240.69397,0.40511414,0.3275
2012-01-22,13.125,49.375,3.7831044,1.6405029,570.8169,0.41854793,0.32874998
2012-01-23,13.125,49.375,3.9943712,0.6902466,499.89478,0.41218552,0.32999998
2012-01-24,13.125,49.375,3.8259199,-1.4320679,401.37158,0.39720955,0.33125
2012-01-25,13.125,49.375,3.694368,-2.779358,354.8782,0.39104804,0.3325
2012-01-26,13.125,49.375,5.7228208,-5.4456177,402.6105,0.3855013,0.33375
2012-01-27,13.125,49.375,5.596562,-6.4631042,446.46402,0.38110638,0.335
2012-01-28,13.125,49.375,2.1629891,-3.4756775,299.7288,0.37694436,0.33625
2012-01-29,13.125,49.375,4.4597554,-4.148773,407.60202,0.37376672,0.3375
2012-01-30,13.125,49.375,5.8415985,-6.6047974,497.74078,0.37122008,0.33875
2012-01-31,13.125,49.375,6.595538,-8.819702,390.37585,0.3690772,0.34
2012-02-01,13.125,49.375,7.3249135,-12.381378,328.1028,0.3672589,0.342
2012-02-02,13.125,49.375,7.627122,-14.876678,261.49677,0.36594564,0.344
2012-02-03,13.125,49.375,8.168126,-17.01413,243.5786,0.36579552,0.34600002
2012-02-04,13.125,49.375,5.061919,-15.956543,215.56448,0.36616454,0.348
2012-02-05,13.125,49.375,5.3972,-17.075287,207.84056,0.36572918,0.35
2012-02-06,13.125,49.375,8.456382,-18.420044,212.5548,0.36514795,0.352
2012-02-07,13.125,49.375,4.190624,-14.483978,190.78291,0.36517316,0.354
2012-02-08,13.125,49.375,8.423504,-12.696014,270.8729,0.36533305,0.356
2012-02-09,13.125,49.375,4.6206665,-13.592072,250.16081,0.3650739,0.358
2012-02-10,13.125,49.375,7.625821,-13.012634,244.5292,0.36532098,0.36
2012-02-11,13.125,49.375,8.710272,-15.733307,222.44533,0.3649464,0.36200002
2012-02-12,13.125,49.375,9.713806,-18.43927,302.48953,0.36491185,0.364
2012-02-13,13.125,49.375,5.6612763,-12.989655,264.56415,0.36464602,0.366
2012-02-14,13.125,49.375,4.786869,-8.782562,296.66763,0.36374283,0.368
2012-02-15,13.125,49.375,7.4736624,-1.2329407,476.4812,0.36596712,0.37
2012-02-16,13.125,49.375,8.104207,-3.045807,521.86426,0.36194804,0.37
2012-02-17,13.125,49.375,3.8130617,-0.79071045,243.28918,0.37965134,0.37
2012-02-18,13.125,49.375,4.37763,1.1078491,397.63156,0.4033847,0.37
2012-02-19,13.125,49.375,6.0752544,-1.6190186,369.96042,0.40877533,0.37
2012-02-20,13.125,49.375,9.7373085,-4.812256,534.6251,0.3927607,0.37
2012-02-21,13.125,49.375,9.673285,-6.3502502,562.7115,0.38484085,0.37
2012-02-22,13.125,49.375,9.644116,-0.42593384,623.0637,0.3813081,0.37
2012-02-23,13.125,49.375,1.8195487,0.0064697266,487.19858,0.38163212,0.37
2012-02-24,13.125,49.375,2.878281,2.9209595,229.5889,0.38572687,0.37
2012-02-25,13.125,49.375,8.899826,3.2629395,854.5854,0.39650688,0.37
2012-02-26,13.125,49.375,5.656749,-1.2442932,544.9704,0.39177078,0.37
2012-02-27,13.125,49.375,8.118639,-2.3299255,568.84753,0.3850924,0.37
2012-02-28,13.125,49.375,1.7368032,1.47229,263.78568,0.3955307,0.37
2012-02-29,13.125,49.375,2.349119,5.442688,438.3175,0.41655535,0.36875
2012-03-01,13.125,49.375,6.929015,3.6135254,548.8253,0.39888242,0.3675
2012-03-02,13.125,49.375,9.2738905,3.0616455,538.4127,0.38951045,0.36625
2012-03-03,13.125,49.375,10.468805,1.0203857,718.2877,0.3857435,0.365
2012-03-04,13.125,49.375,5.228884,-1.085144,703.43634,0.3820104,0.36375
2012-03-05,13.125,49.375,8.827692,-1.6625671,595.36816,0.37834764,0.3625
2012-03-06,13.125,49.375,8.086289,-2.145111,581.2926,0.37665278,0.36125
2012-03-07,13.125,49.375,13.668607,-4.3763123,712.03296,0.37526792,0.36
2012-03-08,13.125,49.375,6.0725594,-0.52090454,478.05597,0.38057512,0.35875
2012-03-09,13.125,49.375,13.579426,-1.5772705,698.46655,0.3775661,0.3575
2012-03-10,13.125,49.375,11.931863,-1.524292,840.7038,0.3715029,0.35625
2012-03-11,13.125,49.375,5.8033495,4.610382,630.40607,0.37424588,0.355
2012-03-12,13.125,49.375,4.600471,4.6032715,649.809,0.37793812,0.35375
2012-03-13,13.125,49.375,4.8769116,4.2336426,702.99713,0.3758963,0.3525
2012-03-14,13.125,49.375,10.459065,2.298523,687.33905,0.37136036,0.35125
2012-03-15,13.125,49.375,15.245904,0.5305481,962.30096,0.36514074,0.35
2012-03-16,13.125,49.375,16.058165,0.609375,1443.5763,0.35962328,0.35062498
2012-03-17,13.125,49.375,16.250889,2.847168,1632.8949,0.35401413,0.35125
2012-03-18,13.125,49.375,15.837035,2.3031921,1590.6069,0.3495666,0.351875
2012-03-19,13.125,49.375,15.482601,-0.012878418,869.5582,0.35661057,0.3525
2012-03-20,13.125,49.375,16.970886,-1.8277588,1076.4468,0.3505569,0.35312498
2012-03-21,13.125,49.375,17.181396,-2.0654602,1252.8611,0.34407532,0.35375
2012-03-22,13.125,49.375,14.830518,0.78131104,1070.521,0.34026963,0.354375
2012-03-23,13.125,49.375,15.200048,1.6188965,1097.0698,0.337397,0.355
2012-03-24,13.125,49.375,15.832552,1.6089172,1196.0812,0.3364482,0.35562497
2012-03-25,13.125,49.375,17.95585,3.444641,1458.9492,0.33097836,0.35625
2012-03-26,13.125,49.375,18.38285,1.4251709,1177.2234,0.32270223,0.356875
2012-03-27,13.125,49.375,17.940813,-0.56741333,1365.1667,0.31577027,0.3575
2012-03-28,13.125,49.375,18.249477,2.6435547,1456.0209,0.30764925,0.35812497
2012-03-29,13.125,49.375,12.225131,5.6171265,1136.8939,0.304271,0.35875
2012-03-30,13.125,49.375,8.580651,5.3883057,725.80383,0.32703757,0.359375
2012-03-31,13.125,49.375,7.067838,-0.84262085,797.07184,0.34163338,0.35999998
2012-04-01,13.125,49.375,14.308109,-3.182312,772.1728,0.33835727,0.362
2012-04-02,13.125,49.375,14.161654,0.42266846,1011.3278,0.327696,0.364
2012-04-03,13.125,49.375,18.807652,0.5478821,1299.2148,0.31898993,0.366
2012-04-04,13.125,49.375,15.688507,6.200409,1292.9528,0.3183831,0.36799997
2012-04-05,13.125,49.375,3.9221327,3.5757446,175.29736,0.3637987,0.36999997
2012-04-06,13.125,49.375,3.821742,2.3327332,241.24884,0.37087974,0.37199998
2012-04-07,13.125,49.375,13.971765,0.32199097,547.1172,0.35962012,0.37399998
2012-04-08,13.125,49.375,14.769421,-3.1488342,594.57996,0.35046184,0.376
2012-04-09,13.125,49.375,15.735188,-4.05777,815.2975,0.34411067,0.378
2012-04-10,13.125,49.375,17.672169,4.595703,1420.6013,0.33994943,0.38
2012-04-11,13.125,49.375,12.382217,4.4099426,984.5873,0.35847676,0.382
2012-04-12,13.125,49.375,15.491147,4.375763,814.0842,0.40245,0.38399997
2012-04-13,13.125,49.375,17.03875,2.947815,932.6214,0.37932852,0.38599998
2012-04-14,13.125,49.375,16.297117,2.674469,1020.62177,0.36573967,0.38799998
2012-04-15,13.125,49.375,7.7998896,5.0655823,695.9165,0.3776024,0.39
2012-04-16,13.125,49.375,6.8992667,0.5657959,611.57086,0.41215903,0.394
2012-04-17,13.125,49.375,17.530478,-1.8433533,829.07745,0.39534727,0.39799997
2012-04-18,13.125,49.375,15.268399,-1.2720337,973.57513,0.37979805,0.40199998
2012-04-19,13.125,49.375,18.92794,1.5370789,1085.6317,0.37599164,0.406
2012-04-20,13.125,49.375,12.614426,1.407898,805.9394,0.38968176,0.41
2012-04-21,13.125,49.375,22.816772,4.023041,1162.9214,0.37861606,0.41399997
2012-04-22,13.125,49.375,15.535107,3.3714905,857.47186,0.37406072,0.41799998
2012-04-23,13.125,49.375,19.842016,0.93392944,1017.97656,0.36681312,0.422
2012-04-24,13.125,49.375,12.366835,2.7469482,811.9044,0.3635535,0.426
2012-04-25,13.125,49.375,18.724968,5.6734924,1263.7001,0.36336467,0.42999998
2012-04-26,13.125,49.375,23.695738,7.177643,2212.407,0.34850574,0.434
2012-04-27,13.125,49.375,24.53055,7.5263367,2376.2546,0.33453158,0.438
2012-04-28,13.125,49.375,24.814184,9.628937,2831.4587,0.32063723,0.442
2012-04-29,13.125,49.375,21.131552,14.252136,2777.659,0.30766672,0.44599998
2012-04-30,13.125,49.375,19.941362,12.276978,2197.1035,0.29657552,0.45
2012-05-01,13.125,49.375,23.559874,9.39566,2237.8496,0.29128265,0.45799997
2012-05-02,13.125,49.375,22.671007,11.932465,2430.8274,0.2890112,0.466
2012-05-03,13.125,49.375,16.102108,9.433807,1492.9921,0.3213109,0.47399998
2012-05-04,13.125,49.375,21.42835,7.199463,1720.9143,0.3093866,0.482
2012-05-05,13.125,49.375,15.399885,7.956726,1298.782,0.32640332,0.48999998
2012-05-06,13.125,49.375,13.586521,6.8503723,880.06305,0.34669462,0.498
2012-05-07,13.125,49.375,19.539305,7.653015,1212.6183,0.34554648,0.506
2012-05-08,13.125,49.375,20.292095,5.482971,1564.5394,0.33094,0.514
2012-05-09,13.125,49.375,19.448523,9.093658,1854.1664,0.31902793,0.522
2012-05-10,13.125,49.375,21.733622,10.799347,2174.262,0.30606577,0.53
2012-05-11,13.125,49.375,23.41819,14.116333,2825.064,0.29168722,0.538
2012-05-12,13.125,49.375,9.0011425,4.4782715,888.1673,0.34592682,0.546
2012-05-13,13.125,49.375,19.441023,2.473938,965.1625,0.33445928,0.554
2012-05-14,13.125,49.375,17.364222,-0.39041138,1034.0709,0.32051793,0.562
2012-05-15,13.125,49.375,21.539755,3.21344,1080.1582,0.3136152,0.57
2012-05-16,13.125,49.375,16.65736,3.0860596,792.5077,0.33418438,0.569375
2012-05-17,13.125,49.375,20.434544,0.76934814,1040.5485,0.3318753,0.56875
2012-05-18,13.125,49.375,25.89136,2.3553467,1419.4026,0.31449443,0.568125
2012-05-19,13.125,49.375,27.08419,5.6157837,2022.7668,0.29793763,0.5675
2012-05-20,13.125,49.375,26.927774,9.033112,2322.0571,0.2781252,0.566875
2012-05-21,13.125,49.375,22.946247,13.211365,2400.2656,0.26242757,0.56624997
2012-05-22,13.125,49.375,18.54748,13.1519165,1940.9536,0.27615824,0.565625
2012-05-23,13.125,49.375,23.568615,13.252777,2389.5237,0.2921607,0.565
2012-05-24,13.125,49.375,23.973139,12.625336,2185.692,0.27358732,0.564375
2012-05-25,13.125,49.375,27.675276,9.103088,1905.8353,0.25724396,0.56375
2012-05-26,13.125,49.375,26.09545,7.3992004,1869.9734,0.24523747,0.563125
2012-05-27,13.125,49.375,22.726177,8.544769,1854.5668,0.234876,0.5625
2012-05-28,13.125,49.375,20.087532,9.224091,1811.1243,0.23390022,0.561875
2012-05-29,13.125,49.375,21.128,9.61145,1951.6674,0.23809642,0.56125
2012-05-30,13.125,49.375,22.054882,9.449585,1794.1348,0.23781896,0.560625
2012-05-31,13.125,49.375,20.910904,9.93866,1745.9572,0.24193352,0.56
2012-06-01,13.125,49.375,17.944395,9.945282,1232.3027,0.33886108,0.56
2012-06-02,13.125,49.375,13.317875,8.616699,1450.6956,0.3158962,0.56
2012-06-03,13.125,49.375,14.332494,7.574402,1312.3481,0.33847976,0.56
2012-06-04,13.125,49.375,13.572215,11.498627,1270.8787,0.36612207,0.56
2012-06-05,13.125,49.375,11.287735,3.7225342,955.1458,0.35619387,0.56
2012-06-06,13.125,49.375,15.259499,2.3055115,1076.6003,0.34477416,0.56
2012-06-07,13.125,49.375,21.131151,10.460083,1810.7554,0.34837687,0.56
2012-06-08,13.125,49.375,13.959733,13.06543,1470.0687,0.37192875,0.56
2012-06-09,13.125,49.375,14.442367,10.488983,1159.9935,0.36413485,0.56
2012-06-10,13.125,49.375,10.237929,8.948547,864.95593,0.36474466,0.56
2012-06-11,13.125,49.375,18.998745,10.066559,1245.4178,0.36200133,0.56
2012-06-12,13.125,49.375,19.129335,9.06308,1260.4579,0.35936764,0.56
2012-06-13,13.125,49.375,11.829236,10.359528,778.2564,0.36900523,0.56
2012-06-14,13.125,49.375,18.327051,7.963867,902.71857,0.38087612,0.56
2012-06-15,13.125,49.375,25.079283,6.7443542,1847.8688,0.3678168,0.56
2012-06-16,13.125,49.375,27.226858,12.402496,2908.9814,0.34450766,0.558
2012-06-17,13.125,49.375,21.338917,14.792816,2257.3848,0.3290803,0.556
2012-06-18,13.125,49.375,25.628464,14.367432,2950.2559,0.31414345,0.554
2012-06-19,13.125,49.375,20.079165,16.516907,2085.037,0.306268,0.552
2012-06-20,13.125,49.375,20.711914,16.615906,2186.6895,0.3208414,0.55
2012-06-21,13.125,49.375,21.105412,16.035461,2157.609,0.36919188,0.548
2012-06-22,13.125,49.375,23.800867,13.564972,2066.1663,0.3392326,0.546
2012-06-23,13.125,49.375,25.857552,10.725708,2171.519,0.31666112,0.54399997
2012-06-24,13.125,49.375,23.98648,9.8810425,2361.8484,0.29889488,0.542
2012-06-25,13.125,49.375,17.861334,12.046631,1471.4685,0.30205837,0.53999996
2012-06-26,13.125,49.375,18.18006,9.104858,1724.1825,0.29274094,0.538
2012-06-27,13.125,49.375,18.253414,7.9355164,2110.1113,0.28184122,0.53599995
2012-06-28,13.125,49.375,23.70676,14.694366,2404.1335,0.26908925,0.534
2012-06-29,13.125,49.375,25.794052,15.9548645,3042.113,0.2571461,0.53199995
2012-06-30,13.125,49.375,25.674923,17.614288,3286.0417,0.24265668,0.53
2012-07-01,13.125,49.375,21.289366,15.106598,2335.217,0.2399858,0.53066665
2012-07-02,13.125,49.375,16.187544,13.464172,1704.7747,0.287818,0.5313333
2012-07-03,13.125,49.375,14.545156,16.316956,1056.4902,0.38634506,0.53199995
2012-07-04,13.125,49.375,19.2167,15.765472,2069.1628,0.37500143,0.5326666
2012-07-05,13.125,49.375,18.15864,16.518341,1955.168,0.36890417,0.5333333
2012-07-06,13.125,49.375,20.627642,15.572052,1951.4696,0.37735617,0.534
2012-07-07,13.125,49.375,19.068827,14.969574,1711.1561,0.39412487,0.53466666
2012-07-08,13.125,49.375,23.018393,12.77832,2096.02,0.38224056,0.5353333
2012-07-09,13.125,49.375,23.263968,14.685791,2253.1719,0.3646918,0.53599995
2012-07-10,13.125,49.375,23.28913,13.816467,2166.1719,0.3440188,0.53666663
2012-07-11,13.125,49.375,22.971087,14.706451,1921.4031,0.33436212,0.5373333
2012-07-12,13.125,49.375,19.689646,9.786652,1615.291,0.3259241,0.538
2012-07-13,13.125,49.375,13.535539,8.975586,1078.7916,0.3407617,0.5386666
2012-07-14,13.125,49.375,23.050446,11.933411,1787.871,0.36311004,0.5393333
2012-07-15,13.125,49.375,20.41956,11.073395,1379.2849,0.3588734,0.53999996
2012-07-16,13.125,49.375,18.030476,11.455109,1301.3811,0.36319768,0.540625
2012-07-17,13.125,49.375,6.7980227,12.411743,1077.8156,0.37577143,0.54125
2012-07-18,13.125,49.375,15.363627,12.354828,1872.8854,0.36698234,0.54187495
2012-07-19,13.125,49.375,20.009691,14.219849,2108.1533,0.3486166,0.54249996
2012-07-20,13.125,49.375,15.241566,11.822571,1520.8815,0.33902788,0.543125
2012-07-21,13.125,49.375,18.93778,10.987457,1020.4471,0.3716222,0.54375
2012-07-22,13.125,49.375,22.219437,8.905884,1376.9431,0.37541363,0.544375
2012-07-23,13.125,49.375,25.416185,6.9565735,1937.9297,0.34970492,0.54499996
2012-07-24,13.125,49.375,26.330654,12.382629,2785.1604,0.32725272,0.545625
2012-07-25,13.125,49.375,16.92825,15.110016,2057.8835,0.31446168,0.54625
2012-07-26,13.125,49.375,23.42032,16.014801,2569.4429,0.30694094,0.546875
2012-07-27,13.125,49.375,23.66371,15.324768,2982.9702,0.29605234,0.5475
2012-07-28,13.125,49.375,20.355751,17.51352,2594.5479,0.29070616,0.548125
2012-07-29,13.125,49.375,15.031984,13.370758,1561.2897,0.3317266,0.54875
2012-07-30,13.125,49.375,19.71122,9.63858,2088.437,0.32790047,0.549375
2012-07-31,13.125,49.375,20.226385,12.947571,2190.2837,0.306321,0.55
2012-08-01,13.125,49.375,24.564535,13.48938,2627.1528,0.2889929,0.55266666
2012-08-02,13.125,49.375,23.243622,13.511688,2840.3015,0.27766424,0.5553333
2012-08-03,13.125,49.375,17.1619,15.026276,1919.2654,0.34032646,0.558
2012-08-04,13.125,49.375,17.536911,13.767639,2073.9763,0.33972988,0.5606667
2012-08-05,13.125,49.375,19.377863,14.655121,2422.3308,0.32925767,0.56333333
2012-08-06,13.125,49.375,19.546976,14.107971,1789.8682,0.325085,0.566
2012-08-07,13.125,49.375,19.527102,11.987122,1677.8232,0.33417943,0.56866664
2012-08-08,13.125,49.375,16.306639,11.085663,1794.9749,0.31702814,0.57133335
2012-08-09,13.125,49.375,18.350182,9.178436,1950.5867,0.30373773,0.574
2012-08-10,13.125,49.375,17.185286,12.413574,1725.5106,0.29427168,0.57666665
2012-08-11,13.125,49.375,15.836127,9.547485,1581.8523,0.28858587,0.5793333
2012-08-12,13.125,49.375,20.280254,7.2599487,1827.4686,0.27925923,0.58199996
2012-08-13,13.125,49.375,19.074797,8.528198,1912.5397,0.26740575,0.58466667
2012-08-14,13.125,49.375,21.464571,6.263092,2189.008,0.257866,0.5873333
2012-08-15,13.125,49.375,23.096691,9.29776,2475.796,0.24710838,0.59
2012-08-16,13.125,49.375,9.473897,12.217773,1391.8403,0.2500477,0.59
2012-08-17,13.125,49.375,20.293606,11.510498,1914.1019,0.25230938,0.59
2012-08-18,13.125,49.375,22.636154,10.311432,2679.623,0.23937671,0.59
2012-08-19,13.125,49.375,22.94212,13.929779,3447.995,0.22401066,0.59
2012-08-20,13.125,49.375,22.624723,14.5312805,3909.379,0.20796554,0.59
2012-08-21,13.125,49.375,20.678276,17.884064,2869.8245,0.26155466,0.59
2012-08-22,13.125,49.375,15.619079,16.624023,2482.9724,0.28830016,0.59
2012-08-23,13.125,49.375,21.957691,13.357605,2563.9043,0.2800565,0.59
2012-08-24,13.125,49.375,16.70671,15.7247925,2390.5493,0.2665777,0.59
2012-08-25,13.125,49.375,16.568968,16.568207,2079.2522,0.29102427,0.59
2012-08-26,13.125,49.375,15.74464,12.853455,1590.7712,0.34094334,0.59
2012-08-27,13.125,49.375,14.657235,10.390839,1668.3708,0.31802472,0.59
2012-08-28,13.125,49.375,20.808975,7.9228516,2191.834,0.2990628,0.59
2012-08-29,13.125,49.375,19.567226,14.898224,2517.8105,0.28265783,0.59
2012-08-30,13.125,49.375,15.437211,14.5997925,2047.5919,0.3056691,0.59
2012-08-31,13.125,49.375,5.329634,11.280914,597.9149,0.39558965,0.59
2012-09-01,13.125,49.375,6.353778,9.985779,978.046,0.36296618,0.5873333
2012-09-02,13.125,49.375,6.2335505,11.654297,1148.6404,0.34501538,0.58466667
2012-09-03,13.125,49.375,11.486227,13.16272,1613.424,0.33577147,0.58199996
2012-09-04,13.125,49.375,11.741583,13.017395,1697.167,0.32433814,0.5793333
2012-09-05,13.125,49.375,13.530982,11.674072,1696.5013,0.31699744,0.57666665
2012-09-06,13.125,49.375,16.189335,7.944702,1547.2052,0.31263602,0.574
2012-09-07,13.125,49.375,19.118376,5.782776,1825.3164,0.303503,0.57133335
2012-09-08,13.125,49.375,16.303493,10.954437,2311.8076,0.2925596,0.56866664
2012-09-09,13.125,49.375,18.624834,9.933319,2279.4387,0.28414103,0.566
2012-09-10,13.125,49.375,17.39092,12.217224,2457.7747,0.27513775,0.56333333
2012-09-11,13.125,49.375,16.838335,13.010223,2450.1765,0.27255172,0.5606667
2012-09-12,13.125,49.375,4.3346176,7.991577,636.2165,0.32826033,0.558
2012-09-13,13.125,49.375,8.593605,5.952179,906.7632,0.37104705,0.5553333
2012-09-14,13.125,49.375,16.940784,3.5379333,1298.4927,0.34254605,0.55266666
2012-09-15,13.125,49.375,9.388165,8.1215515,1311.3784,0.32806113,0.55
2012-09-16,13.125,49.375,16.789278,5.558563,1498.278,0.31817037,0.5506667
2012-09-17,13.125,49.375,13.179668,6.8943787,1523.0544,0.3086451,0.55133337
2012-09-18,13.125,49.375,16.153486,8.377594,1792.6825,0.30133098,0.552
2012-09-19,13.125,49.375,11.97918,6.5733643,1125.0377,0.36029702,0.55266666
2012-09-20,13.125,49.375,13.33139,3.4361572,1153.6896,0.33902138,0.55333334
2012-09-21,13.125,49.375,14.124395,2.76651,1157.3746,0.32497346,0.554
2012-09-22,13.125,49.375,8.649854,4.5469666,952.3243,0.33825743,0.5546667
2012-09-23,13.125,49.375,12.014528,3.6036072,1174.9805,0.32864192,0.5553333
2012-09-24,13.125,49.375,12.184527,6.680176,1427.8942,0.32139757,0.556
2012-09-25,13.125,49.375,15.096417,8.883026,1843.0461,0.31762493,0.5566667
2012-09-26,13.125,49.375,13.271612,8.789429,1951.9844,0.3097941,0.55733335
2012-09-27,13.125,49.375,6.5951357,9.708313,1113.561,0.31260696,0.558
2012-09-28,13.125,49.375,9.407993,6.8326416,1414.6783,0.31523535,0.55866665
2012-09-29,13.125,49.375,9.71488,4.719757,1028.1387,0.3159619,0.5593333
2012-09-30,13.125,49.375,10.941957,4.971924,932.26825,0.3188716,0.56
2012-10-01,13.125,49.375,4.941403,8.5199585,985.92053,0.31731385,0.5593333
2012-10-02,13.125,49.375,11.321434,7.257599,1428.6643,0.31588885,0.55866665
2012-10-03,13.125,49.375,12.444014,5.789673,1459.3241,0.3090504,0.558
2012-10-04,13.125,49.375,9.471314,6.6210327,1400.9298,0.31805763,0.55733335
2012-10-05,13.125,49.375,6.2440286,5.713318,1224.198,0.33182013,0.5566667
2012-10-06,13.125,49.375,11.417714,10.67746,1907.2021,0.3189306,0.556
2012-10-07,13.125,49.375,4.2718062,5.2485046,640.96533,0.39111134,0.5553333
2012-10-08,13.125,49.375,10.983113,1.6886292,949.25995,0.37541276,0.5546667
2012-10-09,13.125,49.375,9.628703,3.4704285,991.2413,0.36387363,0.554
2012-10-10,13.125,49.375,9.697576,2.2071533,889.3691,0.35325775,0.55333334
2012-10-11,13.125,49.375,10.893523,-0.63327026,883.37195,0.34602097,0.55266666
2012-10-12,13.125,49.375,7.493762,1.7306824,577.1845,0.36416832,0.552
2012-10-13,13.125,49.375,10.137742,3.5730896,862.97894,0.37626478,0.55133337
2012-10-14,13.125,49.375,8.210433,4.078369,980.67004,0.36105,0.5506667
2012-10-15,13.125,49.375,3.3060017,4.6252747,544.93097,0.36330992,0.55
2012-10-16,13.125,49.375,4.7921495,4.2647095,712.358,0.36100975,0.54875
2012-10-17,13.125,49.375,10.27151,2.151886,1167.4467,0.35174,0.5475
2012-10-18,13.125,49.375,9.909785,4.4179077,1000.0966,0.34526324,0.54625
2012-10-19,13.125,49.375,9.94114,5.457489,942.8509,0.3405027,0.545
2012-10-20,13.125,49.375,9.951755,7.1457825,928.7282,0.3388796,0.54375
2012-10-21,13.125,49.375,8.104785,6.1072693,536.36426,0.33844775,0.5425
2012-10-22,13.125,49.375,6.1914387,6.2215576,260.23035,0.33555508,0.54125
2012-10-23,13.125,49.375,4.9713044,7.4572754,541.45715,0.33535883,0.53999996
2012-10-24,13.125,49.375,4.9626217,6.747864,459.19724,0.33389086,0.53875
2012-10-25,13.125,49.375,4.389523,5.7153015,552.22375,0.33297238,0.53749996
2012-10-26,13.125,49.375,3.3711882,2.7449036,573.3302,0.33899122,0.53625
2012-10-27,13.125,49.375,1.1508743,-2.0151672,176.26218,0.3660259,0.53499997
2012-10-28,13.125,49.375,5.557433,-2.756195,272.01212,0.3570162,0.53375
2012-10-29,13.125,49.375,5.645881,-2.5712585,389.42014,0.35136437,0.53249997
2012-10-30,13.125,49.375,4.823421,-1.3233032,402.19193,0.35372466,0.53125
2012-10-31,13.125,49.375,8.609255,-0.4199524,772.3017,0.3618545,0.53
2012-11-01,13.125,49.375,4.5434437,2.4830627,667.72314,0.36307323,0.53199995
2012-11-02,13.125,49.375,6.3663316,4.649872,872.4265,0.36065626,0.534
2012-11-03,13.125,49.375,5.225942,5.5864563,889.521,0.37973982,0.53599995
2012-11-04,13.125,49.375,4.5570407,4.780365,729.5441,0.37475446,0.538
2012-11-05,13.125,49.375,4.355922,4.393158,514.11975,0.4146665,0.53999996
2012-11-06,13.125,49.375,5.317349,2.4371643,521.1355,0.40808386,0.542
2012-11-07,13.125,49.375,1.0966518,2.6479797,295.00067,0.40023136,0.54399997
2012-11-08,13.125,49.375,3.3626235,4.8294983,612.43756,0.38886532,0.546
2012-11-09,13.125,49.375,4.01516,-0.14749146,718.3003,0.38077947,0.548
2012-11-10,13.125,49.375,5.429078,-0.71276855,694.6652,0.3747232,0.55
2012-11-11,13.125,49.375,1.3455546,2.9157104,245.39226,0.39887547,0.552
2012-11-12,13.125,49.375,2.5239024,2.6939697,508.62302,0.39579937,0.554
2012-11-13,13.125,49.375,2.2349737,-0.042938232,431.05234,0.38305467,0.556
2012-11-14,13.125,49.375,5.206046,-1.2734985,414.09265,0.37610152,0.558
2012-11-15,13.125,49.375,5.7278137,-1.5335693,292.9317,0.37178385,0.56
2012-11-16,13.125,49.375,6.120425,-1.1794128,380.23077,0.36768386,0.55333334
2012-11-17,13.125,49.375,5.932092,-0.18225098,469.16486,0.36407104,0.5466667
2012-11-18,13.125,49.375,4.048423,0.3843689,316.3128,0.36143935,0.54
2012-11-19,13.125,49.375,4.7948465,1.67453,317.4985,0.36120278,0.5333333
2012-11-20,13.125,49.375,2.7790139,2.5738525,287.67816,0.35936564,0.52666664
2012-11-21,13.125,49.375,2.7385283,2.927765,248.99619,0.35734046,0.52
2012-11-22,13.125,49.375,2.3202338,2.7770386,450.61646,0.35589364,0.5133333
