,longitude,latitude,ssrd,t2mmin,e,tp,vpd,sSWC,FPAR
2009-07-15,11.625,50.875,16.136166,17.603607,-2.7319157,1.6231177,2165.669,0.34906927,0.56
2009-07-16,11.625,50.875,21.262215,15.717194,-3.5238304,0.041849304,2677.2012,0.3227642,0.55375
2009-07-17,11.625,50.875,17.305458,14.564331,-2.8391316,2.3403666,2450.544,0.31679565,0.5475
2009-07-18,11.625,50.875,9.354571,13.481903,-2.616472,16.058874,1349.716,0.3903728,0.54125
2009-07-19,11.625,50.875,16.684116,12.88266,-2.9696355,1.5435532,1522.0198,0.3660872,0.53499997
2009-07-20,11.625,50.875,18.727802,12.266876,-3.1105921,1.4510254,1700.0044,0.35459462,0.52875
2009-07-21,11.625,50.875,20.430616,12.517548,-3.2351034,0.037287433,2393.5464,0.33767164,0.5225
2009-07-22,11.625,50.875,18.226757,17.164734,-3.4604518,2.953571,2604.1423,0.3429976,0.51625
2009-07-23,11.625,50.875,16.87783,16.536346,-3.4124157,1.7784914,2509.283,0.33318645,0.51
2009-07-24,11.625,50.875,19.856922,13.767181,-3.802792,6.1503,1746.8479,0.36592883,0.50374997
2009-07-25,11.625,50.875,19.168016,13.23291,-3.3664868,3.8879838,1486.6687,0.362459,0.4975
2009-07-26,11.625,50.875,19.36312,11.311005,-2.9714687,-8.326673e-14,1890.7253,0.34025514,0.49124998
2009-07-27,11.625,50.875,26.233591,11.627991,-4.180163,0.29699457,2763.9,0.32057992,0.48499998
2009-07-28,11.625,50.875,17.794249,13.673676,-3.1192262,2.3880932,2085.6418,0.32722557,0.47875
2009-07-29,11.625,50.875,24.07169,11.409851,-3.699921,-8.326673e-14,2547.9978,0.30959475,0.47249997
2009-07-30,11.625,50.875,19.57173,14.748657,-3.2567892,0.037696555,2380.414,0.29056984,0.46624997
2009-07-31,11.625,50.875,19.99458,11.249329,-2.7814512,0.20305204,1930.0568,0.27642828,0.45999998
2009-08-01,11.625,50.875,19.173992,10.142975,-2.7166438,0.009106754,2532.5315,0.26530108,0.45799997
2009-08-02,11.625,50.875,21.420088,12.703949,-3.1890833,1.1907171,2558.5398,0.25689456,0.45599997
2009-08-03,11.625,50.875,14.03314,13.609497,-2.2434175,0.4949753,1657.5615,0.26238692,0.45399997
2009-08-04,11.625,50.875,17.962362,10.832642,-2.3482265,0.1337739,2105.7988,0.25445196,0.452
2009-08-05,11.625,50.875,21.925726,11.998444,-2.8082936,8.326673e-14,2428.281,0.2411436,0.45
2009-08-06,11.625,50.875,24.723793,12.90625,-2.9913242,8.326673e-14,2631.617,0.22791748,0.44799998
2009-08-07,11.625,50.875,21.418459,14.405151,-2.806725,0.00069756724,2887.905,0.21708514,0.44599998
2009-08-08,11.625,50.875,17.60703,15.149506,-2.3138704,0.1638789,2626.1975,0.21002111,0.44399998
2009-08-09,11.625,50.875,14.925036,17.054413,-2.0534823,0.09489345,2516.9224,0.20518138,0.44199997
2009-08-10,11.625,50.875,13.0382395,15.666962,-1.7793076,4.1369953,2037.772,0.22023991,0.43999997
2009-08-11,11.625,50.875,12.618195,15.501434,-1.957683,1.6939604,1826.486,0.25946063,0.43799996
2009-08-12,11.625,50.875,12.811931,15.796417,-2.0767343,10.775727,1803.685,0.27367407,0.436
2009-08-13,11.625,50.875,16.556026,13.858551,-2.5876834,0.14659142,1845.0718,0.33746824,0.434
2009-08-14,11.625,50.875,15.324463,10.824707,-1.9749869,0.24130888,1916.1854,0.30384517,0.43199998
2009-08-15,11.625,50.875,22.976175,11.153656,-2.9452987,8.326673e-14,2699.1707,0.28138384,0.42999998
2009-08-16,11.625,50.875,22.308708,14.374542,-3.1156127,0.002324816,3339.9631,0.25937802,0.44249997
2009-08-17,11.625,50.875,16.191368,16.385254,-2.5041041,8.917952,2521.8354,0.2792337,0.45499998
2009-08-18,11.625,50.875,20.125011,13.114014,-2.7403007,8.326673e-14,2211.7432,0.3162393,0.46749997
2009-08-19,11.625,50.875,22.544418,10.425995,-2.882325,8.326673e-14,2821.006,0.28271168,0.48
2009-08-20,11.625,50.875,22.456749,16.712158,-3.1004755,8.326673e-14,3814.2788,0.25567558,0.49249998
2009-08-21,11.625,50.875,12.552513,14.841339,-2.4742172,10.400771,1222.5165,0.29407325,0.505
2009-08-22,11.625,50.875,14.5261345,11.345978,-2.0438015,0.24197602,1796.0771,0.32330588,0.5175
2009-08-23,11.625,50.875,19.205553,8.895691,-2.3765674,0.037707016,2052.8926,0.29380253,0.53
2009-08-24,11.625,50.875,22.051224,11.631744,-2.6911447,8.326673e-14,2608.2327,0.26954356,0.54249996
2009-08-25,11.625,50.875,18.021618,14.956451,-2.2694523,3.0402946,2617.3103,0.26601076,0.555
2009-08-26,11.625,50.875,11.32249,15.673096,-1.6947129,2.252159,1828.8767,0.29695064,0.5675
2009-08-27,11.625,50.875,17.170708,13.342194,-2.259375,0.12457936,2556.2344,0.28315943,0.58
2009-08-28,11.625,50.875,15.275554,16.412354,-2.1548817,0.20960946,2724.6758,0.2633604,0.5925
2009-08-29,11.625,50.875,15.695366,10.020477,-1.9030591,0.29270163,1810.7065,0.251087,0.605
2009-08-30,11.625,50.875,13.960634,7.743622,-1.5933874,0.039838094,1840.5609,0.242503,0.6175
2009-08-31,11.625,50.875,20.096363,7.6381226,-2.06999,8.326673e-14,2376.2373,0.23012492,0.63
2009-09-01,11.625,50.875,19.68319,13.313171,-2.2012582,0.885878,3350.3894,0.21418492,0.62666667
2009-09-02,11.625,50.875,14.818861,16.039886,-1.6269288,0.13441396,2202.2344,0.2110014,0.62333333
2009-09-03,11.625,50.875,12.332698,14.099945,-1.8493458,2.2388797,1785.5303,0.22393498,0.62
2009-09-04,11.625,50.875,12.791198,10.879639,-1.6535747,10.360609,1598.5864,0.25718287,0.6166667
2009-09-05,11.625,50.875,9.883246,10.444702,-2.2859902,2.6863406,1236.263,0.33370614,0.61333334
2009-09-06,11.625,50.875,10.040984,9.022797,-1.2575561,0.44151166,1416.9708,0.31072143,0.61
2009-09-07,11.625,50.875,15.575873,9.05246,-1.6197428,0.0,1943.9003,0.29229823,0.6066667
2009-09-08,11.625,50.875,18.454302,9.529663,-2.0125966,0.0,2379.6992,0.27181596,0.6033333
2009-09-09,11.625,50.875,17.9162,9.564972,-1.8786778,0.0,2405.2087,0.2557931,0.59999996
2009-09-10,11.625,50.875,11.34597,10.994019,-1.1459262,0.20347247,1444.7483,0.24905418,0.59666663
2009-09-11,11.625,50.875,9.723813,12.68573,-1.1668059,0.16451298,1700.8806,0.2492474,0.5933333
2009-09-12,11.625,50.875,11.516516,10.275818,-1.2916718,0.34801504,1631.0093,0.2474898,0.59
2009-09-13,11.625,50.875,6.014417,9.396149,-1.1054231,5.705381,935.5171,0.2609549,0.58666664
2009-09-14,11.625,50.875,5.485935,9.852753,-1.3800375,16.331736,488.3236,0.323975,0.5833333
2009-09-15,11.625,50.875,4.9586086,12.56662,-1.0935103,10.983619,389.61044,0.39647907,0.58
2009-09-16,11.625,50.875,6.5862246,13.426575,-1.2640607,1.4642587,722.0585,0.35972,0.5753333
2009-09-17,11.625,50.875,7.309291,12.352112,-1.3741677,0.118908055,1412.0873,0.344265,0.5706667
2009-09-18,11.625,50.875,11.581994,9.06897,-1.4296389,0.004356977,1648.9976,0.33034393,0.566
2009-09-19,11.625,50.875,15.2942915,8.631836,-1.7601308,0.0,1989.8702,0.31810433,0.5613333
2009-09-20,11.625,50.875,12.313184,10.980652,-1.441841,0.07411718,2029.2797,0.30766448,0.5566667
2009-09-21,11.625,50.875,5.292399,12.584686,-0.7553934,1.1849954,934.8752,0.30833367,0.552
2009-09-22,11.625,50.875,12.675764,9.911621,-1.4245116,0.018493664,1626.775,0.30750337,0.5473333
2009-09-23,11.625,50.875,13.17428,11.471313,-1.5771034,0.06201726,1934.7135,0.29929134,0.5426667
2009-09-24,11.625,50.875,2.515748,9.072998,-0.5617583,3.2010908,761.4878,0.31142804,0.538
2009-09-25,11.625,50.875,8.699987,7.6566467,-1.0623306,0.2863562,1193.6304,0.3149125,0.5333333
2009-09-26,11.625,50.875,13.618415,7.13678,-1.3916658,0.0,1560.2496,0.30657575,0.5286667
2009-09-27,11.625,50.875,13.888498,6.2092896,-1.2105212,0.0,1633.9724,0.2968811,0.524
2009-09-28,11.625,50.875,10.762071,6.7260437,-1.0781333,0.0,1435.7631,0.28966245,0.5193333
2009-09-29,11.625,50.875,2.942544,13.030518,-0.75321925,1.6206615,1316.5629,0.2879538,0.5146667
2009-09-30,11.625,50.875,2.757357,9.073486,-0.68843096,4.258866,815.2809,0.33510917,0.51
2009-10-01,11.625,50.875,6.7390738,7.5932617,-1.2877456,2.2974765,1134.0646,0.33107942,0.506
2009-10-02,11.625,50.875,7.359367,6.9706726,-1.359033,1.1986283,1027.3225,0.32828143,0.502
2009-10-03,11.625,50.875,8.818588,6.8122253,-1.1604573,0.0006691243,1291.3284,0.31984502,0.498
2009-10-04,11.625,50.875,2.1816812,8.804718,-0.8771429,0.96121967,1238.7959,0.31291214,0.494
2009-10-05,11.625,50.875,5.57203,6.3105164,-0.68158746,4.1561747,1058.3978,0.32178137,0.48999998
2009-10-06,11.625,50.875,6.9698505,11.402222,-1.5488904,7.821492,1192.3695,0.3754427,0.486
2009-10-07,11.625,50.875,8.328051,17.056519,-1.5453914,0.42888868,1991.0522,0.3611025,0.482
2009-10-08,11.625,50.875,6.0148125,9.123413,-1.3632562,1.5433882,1417.5116,0.34957403,0.478
2009-10-09,11.625,50.875,9.626966,5.093231,-1.0477326,0.00044608288,1033.1868,0.3377991,0.47399998
2009-10-10,11.625,50.875,3.2113554,5.270874,-0.5908449,7.0777726,685.6697,0.35515466,0.47
2009-10-11,11.625,50.875,5.4975276,9.373291,-1.6631922,4.546465,871.2462,0.37673354,0.466
2009-10-12,11.625,50.875,5.409646,4.471863,-1.6522826,5.745588,593.9515,0.3933242,0.46199998
2009-10-13,11.625,50.875,9.596207,1.947937,-1.4750375,1.8647122,762.8097,0.3792798,0.45799997
2009-10-14,11.625,50.875,6.951401,0.7123413,-1.0809772,1.0320092,621.91516,0.36669382,0.454
2009-10-15,11.625,50.875,3.9282749,1.068634,-0.97849923,3.0143101,526.05426,0.36311457,0.45
2009-10-16,11.625,50.875,2.7645962,0.76394653,-1.4013704,12.461682,495.17957,0.3990657,0.451875
2009-10-17,11.625,50.875,2.678537,3.6785583,-0.69683313,9.972351,238.27188,0.41899288,0.45374998
2009-10-18,11.625,50.875,5.912799,1.9528809,-0.83555853,2.5356026,421.86475,0.4046128,0.455625
2009-10-19,11.625,50.875,9.21394,-1.076416,-0.8112856,0.00022304144,729.1942,0.38602737,0.45749998
2009-10-20,11.625,50.875,10.208179,-1.4194031,-0.66729337,0.0,723.57904,0.37331408,0.459375
2009-10-21,11.625,50.875,9.18121,-1.5924988,-0.5834951,0.0,677.49664,0.36476302,0.46124998
2009-10-22,11.625,50.875,3.5493526,-0.33511353,-0.2883683,8.5652275,427.51117,0.3778537,0.463125
2009-10-23,11.625,50.875,2.6228795,4.823456,-0.31007656,0.32885665,406.99878,0.39081973,0.46499997
2009-10-24,11.625,50.875,4.694046,6.8759766,-0.5633565,0.21597297,650.1477,0.37411427,0.466875
2009-10-25,11.625,50.875,2.1577878,7.25058,-0.4092539,0.5591955,841.71533,0.36823642,0.46875
2009-10-26,11.625,50.875,5.6094413,7.078186,-0.86658096,0.66234446,916.1582,0.36445832,0.47062498
2009-10-27,11.625,50.875,3.4726703,8.0711975,-0.6243903,0.71740353,891.73114,0.36163944,0.4725
2009-10-28,11.625,50.875,4.6964574,6.946289,-0.39287826,0.10734614,826.0479,0.3566322,0.47437498
2009-10-29,11.625,50.875,3.407454,7.1103516,-0.39457914,0.20365871,622.6604,0.35281777,0.47625
2009-10-30,11.625,50.875,3.5672793,2.3812866,-0.53010845,0.017131416,577.68774,0.34992376,0.47812498
2009-10-31,11.625,50.875,7.453508,-1.466095,-0.56904435,0.0,561.1874,0.34563625,0.48
2009-11-01,11.625,50.875,6.828886,0.21069336,-0.5247513,0.03255,685.2718,0.34235567,0.48133332
2009-11-02,11.625,50.875,1.9787076,5.899933,-0.6175143,10.379941,328.5125,0.3716085,0.48266667
2009-11-03,11.625,50.875,2.8227088,3.8940735,-0.66676277,6.7900505,437.8891,0.4097148,0.484
2009-11-04,11.625,50.875,2.4265575,5.0663757,-1.1699613,10.701403,557.7042,0.41174957,0.48533332
2009-11-05,11.625,50.875,5.4635205,5.933777,-0.9213507,0.80309594,893.8655,0.3970967,0.48666665
2009-11-06,11.625,50.875,4.959684,4.0798645,-0.5368727,0.0005516063,875.993,0.38299757,0.488
2009-11-07,11.625,50.875,6.0728145,3.3441772,-0.5518291,0.5387123,758.76636,0.3752394,0.48933333
2009-11-08,11.625,50.875,4.439296,2.0933228,-0.35915914,0.444143,545.6458,0.36959797,0.49066666
2009-11-09,11.625,50.875,0.5779449,3.9157715,-0.29105037,10.276426,214.65428,0.40502852,0.49199998
2009-11-10,11.625,50.875,1.889098,4.0135193,-0.48207372,0.23407984,519.9372,0.39144573,0.49333334
2009-11-11,11.625,50.875,2.448458,4.1466064,-0.48776206,0.3642737,642.1172,0.3814858,0.49466667
2009-11-12,11.625,50.875,4.8656197,3.3623657,-0.64581513,0.37895465,703.04535,0.3752789,0.496
2009-11-13,11.625,50.875,3.3825674,5.7506104,-0.4051835,0.30133158,875.4429,0.3725575,0.49733332
2009-11-14,11.625,50.875,3.1852407,8.710236,-0.62083673,0.27385274,1157.6134,0.36799943,0.49866667
2009-11-15,11.625,50.875,5.2280545,8.166016,-0.6198782,0.0015446718,1064.4592,0.3642681,0.5
2009-11-16,11.625,50.875,2.463754,5.3538513,-0.51160425,5.21831,565.32416,0.3772107,0.49733332
2009-11-17,11.625,50.875,0.5881294,8.215118,-0.31842166,7.7731557,382.84677,0.40445173,0.49466667
2009-11-18,11.625,50.875,3.9064023,7.0657654,-0.8067773,0.0050754747,973.0598,0.39301112,0.49199998
2009-11-19,11.625,50.875,5.066983,6.1786804,-0.5829647,0.001986131,1065.325,0.3794076,0.48933333
2009-11-20,11.625,50.875,4.80768,6.4526367,-0.6889491,0.0005516063,1295.4373,0.37238616,0.48666665
2009-11-21,11.625,50.875,3.4983633,8.905579,-0.34465638,0.0793784,1087.522,0.3672152,0.484
2009-11-22,11.625,50.875,2.0647745,9.313446,-0.57148653,0.00888121,1233.618,0.36298344,0.48133332
2009-11-23,11.625,50.875,3.439065,7.794586,-1.6020598,4.026717,994.281,0.3674402,0.47866666
2009-11-24,11.625,50.875,2.6099234,8.530334,-1.0492394,1.2876858,970.18146,0.38214374,0.47599998
2009-11-25,11.625,50.875,4.8426824,9.934967,-0.8465463,0.0652084,1288.2849,0.36999896,0.47333333
2009-11-26,11.625,50.875,4.229965,7.058197,-0.9107645,0.6084385,1022.47925,0.36487064,0.47066665
2009-11-27,11.625,50.875,3.7835798,6.1548767,-0.867268,0.60850006,971.39514,0.36151457,0.468
2009-11-28,11.625,50.875,3.6480174,5.361725,-0.6215188,0.21552983,892.6817,0.35792306,0.4653333
2009-11-29,11.625,50.875,3.785652,6.252472,-0.8109581,0.0613489,1185.3958,0.35374534,0.46266666
2009-11-30,11.625,50.875,1.1575156,4.5403137,-0.28870094,6.0967746,573.2604,0.36311564,0.45999998
2009-12-01,11.625,50.875,1.1476537,1.2713013,-0.47117501,11.584818,393.84247,0.41793272,0.4493333
2009-12-02,11.625,50.875,2.584799,-0.9093628,-0.40500435,0.016239382,383.04227,0.3938905,0.43866664
2009-12-03,11.625,50.875,3.5874836,2.428955,-0.5742216,0.8246755,758.0751,0.3866205,0.42799997
2009-12-04,11.625,50.875,1.0906901,0.17126465,-0.35042256,3.7877028,361.74307,0.39744857,0.4173333
2009-12-05,11.625,50.875,2.8136623,0.057495117,-0.6026257,0.8455347,541.1131,0.38853663,0.40666664
2009-12-06,11.625,50.875,3.124922,4.6715393,-1.0667284,5.6424394,622.78864,0.39865282,0.39599997
2009-12-07,11.625,50.875,3.8610194,2.6366577,-0.30547398,0.14896354,725.4202,0.3956165,0.3853333
2009-12-08,11.625,50.875,0.84381163,5.0368958,-0.54971033,4.845661,528.7082,0.4042167,0.37466666
2009-12-09,11.625,50.875,1.6054778,2.370514,-0.28342032,0.052182782,617.8578,0.39124694,0.364
2009-12-10,11.625,50.875,0.9385193,3.2085571,-0.7672305,12.235856,424.455,0.41024557,0.35333332
2009-12-11,11.625,50.875,0.8598203,0.8742981,-0.5518156,7.066366,232.87215,0.42262053,0.34266666
2009-12-12,11.625,50.875,2.4931862,-1.1042175,-0.350088,1.5975641,206.51054,0.40193993,0.332
2009-12-13,11.625,50.875,2.2527149,-3.9502258,-0.40225413,1.3434262,316.60315,0.3913846,0.32133332
2009-12-14,11.625,50.875,1.446688,-3.9558105,-0.2201001,0.2635302,319.23856,0.38678974,0.31066665
2009-12-15,11.625,50.875,2.3445518,-2.3833313,-0.16064475,0.5766084,269.6552,0.38317904,0.29999998
2009-12-16,11.625,50.875,1.8088523,-5.630188,-0.18485773,0.51287895,340.33698,0.37853137,0.30374998
2009-12-17,11.625,50.875,2.3377078,-6.861023,-0.12743536,0.37814397,240.90683,0.37339866,0.30749997
2009-12-18,11.625,50.875,2.3566365,-14.120056,-0.2252979,2.2608447,198.23836,0.3683327,0.31124997
2009-12-19,11.625,50.875,3.110195,-18.140762,-0.11822113,0.3186589,146.16565,0.36538178,0.315
2009-12-20,11.625,50.875,3.8070185,-18.413956,-0.20919746,0.7726634,211.60695,0.36496562,0.31875
2009-12-21,11.625,50.875,3.6164198,-4.659485,-0.21602677,0.41590905,448.1534,0.36305654,0.3225
2009-12-22,11.625,50.875,1.7509894,-0.3735962,-0.7076841,5.734834,510.73447,0.38341433,0.32625
2009-12-23,11.625,50.875,2.143076,-1.2138672,-0.0607381,9.25586,238.51428,0.4032218,0.32999998
2009-12-24,11.625,50.875,2.616172,-1.1194153,-0.09678283,0.27049842,223.8339,0.386353,0.33374998
2009-12-25,11.625,50.875,1.6943113,0.70388794,-0.43327245,4.861197,675.22925,0.4126556,0.33749998
2009-12-26,11.625,50.875,3.6858,-0.090026855,-0.2445177,0.0025736378,648.478,0.39187908,0.34124997
2009-12-27,11.625,50.875,3.2325644,-1.4562683,-0.30221155,0.35329932,571.1485,0.38250706,0.34499997
2009-12-28,11.625,50.875,2.2035525,-1.2848206,-0.39611158,1.0369056,569.10095,0.3806262,0.34875
2009-12-29,11.625,50.875,3.5218902,-3.0747986,-0.22213018,6.1910796,389.72894,0.37841776,0.3525
2009-12-30,11.625,50.875,1.398133,-0.5901489,0.111802205,11.394782,155.45636,0.4153757,0.35625
2009-12-31,11.625,50.875,0.54703695,-1.6801453,-0.20154852,6.149444,63.616936,0.41389552,0.35999998
2010-01-01,11.625,50.875,1.1957438,-3.3831482,-0.36108628,3.5408804,183.32083,0.3953777,0.346
2010-01-02,11.625,50.875,2.1994696,-7.412903,-0.19457252,3.9909241,150.2898,0.38453048,0.332
2010-01-03,11.625,50.875,2.2253728,-5.793274,-0.19109878,3.4473233,217.64784,0.37898466,0.318
2010-01-04,11.625,50.875,2.5818138,-14.665894,-0.014768326,0.37036037,133.7025,0.3748248,0.304
2010-01-05,11.625,50.875,4.2144694,-16.144104,0.046325296,0.016054874,177.54375,0.37102044,0.29
2010-01-06,11.625,50.875,2.8246422,-15.546875,-0.014911823,0.06561593,97.81877,0.36514091,0.276
2010-01-07,11.625,50.875,3.635827,-15.100739,-0.025339039,0.13483678,212.77185,0.3635115,0.262
2010-01-08,11.625,50.875,2.3324726,-13.257294,-0.12176237,4.0369463,121.91785,0.36225566,0.24799998
2010-01-09,11.625,50.875,1.7113706,-5.6333923,-0.21840173,9.382718,166.76631,0.36044416,0.23399998
2010-01-10,11.625,50.875,1.6874242,-5.201477,-0.080976754,7.336164,107.135345,0.35874084,0.21999998
2010-01-11,11.625,50.875,2.344357,-6.561798,-0.078398824,1.6407301,151.9257,0.3575678,0.20599999
2010-01-12,11.625,50.875,3.3983238,-10.661102,-0.023621088,0.046302702,222.11812,0.3560554,0.19199999
2010-01-13,11.625,50.875,3.8131816,-11.628052,0.10011766,0.013611342,208.80576,0.3550643,0.17799999
2010-01-14,11.625,50.875,3.2700672,-6.4731445,-0.023847485,0.057179704,317.05936,0.353828,0.16399999
2010-01-15,11.625,50.875,3.7094283,-6.7026367,-0.020731805,0.019836314,295.84158,0.3517687,0.14999999
2010-01-16,11.625,50.875,4.8881226,-5.9003296,0.022988245,0.0041883877,331.40625,0.35312814,0.14874999
2010-01-17,11.625,50.875,1.4166667,-2.1524658,0.06406807,5.531829,353.30582,0.370208,0.1475
2010-01-18,11.625,50.875,3.1181126,1.5386353,0.042003814,0.90424436,364.15298,0.41336787,0.14625
2010-01-19,11.625,50.875,2.3186054,0.8691406,0.0016306625,3.5171943,224.00742,0.41232672,0.145
2010-01-20,11.625,50.875,2.2860143,-1.9678955,-0.039817613,0.16449659,51.407665,0.40591043,0.14375
2010-01-21,11.625,50.875,2.2874558,-6.919586,-0.3310447,0.3490142,132.36607,0.39444065,0.1425
2010-01-22,11.625,50.875,4.2423153,-8.320068,-0.21422622,0.04362781,185.96089,0.38804194,0.14125
2010-01-23,11.625,50.875,5.502055,-9.116547,-0.10837239,0.0,157.69864,0.38286307,0.13999999
2010-01-24,11.625,50.875,3.2560127,-10.184906,-0.16252156,0.2640394,250.88458,0.37900856,0.13874999
2010-01-25,11.625,50.875,4.5904565,-7.3950806,-0.210509,0.18555373,305.59326,0.37589836,0.13749999
2010-01-26,11.625,50.875,4.970205,-14.928925,-0.12016196,0.12279196,160.57556,0.37371707,0.13624999
2010-01-27,11.625,50.875,4.1900773,-15.130951,-0.4052575,1.7717911,295.4485,0.37189645,0.13499999
2010-01-28,11.625,50.875,4.279686,-4.3635254,-0.49712306,2.4461377,405.789,0.37072888,0.13374999
2010-01-29,11.625,50.875,3.2083025,-0.7949524,-0.50027055,4.59612,362.26212,0.3697518,0.1325
2010-01-30,11.625,50.875,4.221791,-5.615814,-0.5391405,1.025775,390.6196,0.36739212,0.13125
2010-01-31,11.625,50.875,5.9313064,-7.1901855,-0.22504391,0.051422972,334.94324,0.36474913,0.13
2010-02-01,11.625,50.875,5.289743,-3.5307312,-0.4235206,0.7736257,381.13385,0.36295417,0.13733333
2010-02-02,11.625,50.875,5.174372,-5.8493347,-0.7041684,3.2671025,396.63605,0.3614168,0.14466666
2010-02-03,11.625,50.875,6.06507,-4.29068,-0.5129774,4.339582,475.80676,0.37340477,0.152
2010-02-04,11.625,50.875,4.451784,-5.0770264,0.061337363,0.3378741,387.65448,0.3772359,0.15933333
2010-02-05,11.625,50.875,5.509565,-2.120697,-0.20202567,0.0016039605,404.19302,0.37687567,0.16666666
2010-02-06,11.625,50.875,4.847249,-2.8999634,-0.103295006,0.090793796,266.00433,0.37276328,0.174
2010-02-07,11.625,50.875,4.315743,-6.352997,-0.4109574,0.16628389,180.44595,0.36914062,0.18133333
2010-02-08,11.625,50.875,4.592544,-8.22168,-0.22578648,0.094346374,250.60544,0.36501044,0.18866666
2010-02-09,11.625,50.875,6.801178,-9.012848,-0.18255359,0.14193334,258.69037,0.36264008,0.196
2010-02-10,11.625,50.875,4.300243,-7.882782,-0.1924201,1.7857533,247.62468,0.36004728,0.20333333
2010-02-11,11.625,50.875,3.1504707,-6.736206,-0.22582753,6.0433598,235.89482,0.35873565,0.21066666
2010-02-12,11.625,50.875,3.6543455,-4.4010925,-0.1806559,4.01988,174.04587,0.35822237,0.218
2010-02-13,11.625,50.875,4.89601,-6.972229,-0.2568552,1.5513823,265.88687,0.35715896,0.22533333
2010-02-14,11.625,50.875,6.7721295,-9.458099,-0.17792891,0.100177616,295.46384,0.3560277,0.23266666
2010-02-15,11.625,50.875,7.3988123,-7.7879333,-0.20614825,0.13624576,381.66586,0.35446554,0.24
2010-02-16,11.625,50.875,8.719687,-9.282135,-0.3111316,0.016575282,418.19473,0.3523469,0.25
2010-02-17,11.625,50.875,9.338588,-10.9019165,-0.18501988,0.31599712,418.2157,0.35125405,0.26
2010-02-18,11.625,50.875,5.384494,-0.93930054,-0.10630634,0.09978868,603.7732,0.36096543,0.27
2010-02-19,11.625,50.875,4.7455335,0.9996033,0.028961811,2.9409473,508.8925,0.38865545,0.28
2010-02-20,11.625,50.875,9.534084,-0.835083,-0.86730444,0.0108387675,640.1957,0.39171824,0.29
2010-02-21,11.625,50.875,5.997181,-1.4931641,-0.32693562,1.225274,495.41068,0.38056037,0.3
2010-02-22,11.625,50.875,6.931328,-0.7874756,-0.5803938,0.7028939,647.5694,0.38474572,0.31
2010-02-23,11.625,50.875,2.6970377,0.47476196,-0.18890785,6.860879,463.6183,0.41577768,0.32
2010-02-24,11.625,50.875,4.945959,0.48162842,-0.04585479,0.49811727,418.94217,0.41605067,0.33
2010-02-25,11.625,50.875,10.023423,4.0650024,-0.5207195,0.22917916,886.6641,0.40769926,0.34
2010-02-26,11.625,50.875,5.7949753,3.5760193,-0.35479409,1.0599216,723.12415,0.4111034,0.35
2010-02-27,11.625,50.875,10.370017,2.2022705,-0.93252164,0.00296492,853.214,0.40779462,0.36
2010-02-28,11.625,50.875,6.002992,3.8698425,-1.3280375,2.5624678,1055.276,0.40335333,0.37
2010-03-01,11.625,50.875,8.862587,1.0462646,-1.0220423,0.84083545,812.45654,0.39093733,0.36866668
2010-03-02,11.625,50.875,9.0922575,-0.4741516,-0.86022717,0.028478226,686.9614,0.38069797,0.36733332
2010-03-03,11.625,50.875,10.629387,-1.8410339,-0.8964074,0.022228533,716.244,0.3729999,0.366
2010-03-04,11.625,50.875,8.184437,-3.7662354,-0.58089054,0.37656325,505.74942,0.36819178,0.36466667
2010-03-05,11.625,50.875,9.177704,-4.563965,-0.69022363,1.5329301,476.4,0.36266726,0.36333334
2010-03-06,11.625,50.875,6.958855,-10.123657,-0.5569241,6.3307877,334.96793,0.36051777,0.362
2010-03-07,11.625,50.875,10.34218,-12.706085,-0.39907727,0.08331817,353.30643,0.3593499,0.36066666
2010-03-08,11.625,50.875,10.490578,-8.747986,-0.4783719,0.36219618,387.66464,0.3568274,0.35933334
2010-03-09,11.625,50.875,13.635787,-12.114075,-0.526368,0.00025198446,386.71725,0.35497004,0.358
2010-03-10,11.625,50.875,14.455583,-8.636536,-0.72573376,0.0,536.9958,0.3535792,0.35666665
2010-03-11,11.625,50.875,9.772106,-6.6665344,-0.4170294,0.048740007,373.03265,0.3526412,0.35533333
2010-03-12,11.625,50.875,7.1507497,-3.951538,-0.5718583,2.0587423,500.18643,0.36097202,0.354
2010-03-13,11.625,50.875,5.4615407,1.8061218,-0.8764039,1.3220412,595.6427,0.36867285,0.35266668
2010-03-14,11.625,50.875,8.644889,0.90478516,-1.3875633,3.698588,661.4175,0.3738079,0.35133332
2010-03-15,11.625,50.875,9.404798,-1.033905,-1.4372224,4.8238497,531.4525,0.38142678,0.35
2010-03-16,11.625,50.875,7.783315,1.2377014,-1.0806843,1.9036335,593.9732,0.39146966,0.35125
2010-03-17,11.625,50.875,9.012924,2.9602966,-1.0512422,0.08916691,1000.03864,0.37445697,0.3525
2010-03-18,11.625,50.875,14.730295,2.3058167,-1.6402434,0.0,1336.7393,0.36472014,0.35375
2010-03-19,11.625,50.875,13.6872425,7.472595,-1.8934965,0.0,1570.4753,0.3565753,0.355
2010-03-20,11.625,50.875,6.2241116,9.268188,-1.3255192,3.221206,1157.393,0.3600266,0.35625
2010-03-21,11.625,50.875,6.5834694,6.7798157,-1.6539333,6.3267264,994.1625,0.38731238,0.3575
2010-03-22,11.625,50.875,7.0822353,2.870453,-0.79429114,0.0884022,890.677,0.3816464,0.35875
2010-03-23,11.625,50.875,11.238814,3.3734436,-1.1488233,0.004788501,1044.7708,0.3713688,0.36
