,longitude,latitude,ssrd,t2mmin,vpd,FPAR
1995-04-29,11.625,50.875,21.329401,1.1143799,1037.9744,0.47399998
1995-04-30,11.625,50.875,14.769321,6.2641296,963.70905,0.48
1995-05-01,11.625,50.875,19.743841,6.174652,1072.9406,0.48533332
1995-05-02,11.625,50.875,24.958746,3.7573853,1131.354,0.49066666
1995-05-03,11.625,50.875,25.053019,2.843048,1341.8076,0.496
1995-05-04,11.625,50.875,24.180698,5.565033,1612.3127,0.50133336
1995-05-05,11.625,50.875,23.85439,7.3742065,1676.7728,0.50666666
1995-05-06,11.625,50.875,23.730024,8.732422,1712.3821,0.51199996
1995-05-07,11.625,50.875,24.459564,7.301758,1382.6459,0.5173333
1995-05-08,11.625,50.875,18.231384,9.198273,1480.6348,0.5226667
1995-05-09,11.625,50.875,20.422134,7.351013,960.5696,0.528
1995-05-10,11.625,50.875,18.522646,4.759674,769.09033,0.5333333
1995-05-11,11.625,50.875,15.518671,2.6913147,875.5145,0.53866667
1995-05-12,11.625,50.875,8.605276,5.301941,595.0109,0.544
1995-05-13,11.625,50.875,3.1123447,6.338623,313.09097,0.54933333
1995-05-14,11.625,50.875,18.78012,2.5963745,850.8145,0.55466664
1995-05-15,11.625,50.875,19.407982,1.0323792,966.93335,0.56
1995-05-16,11.625,50.875,14.041661,1.0233765,945.3681,0.5625
1995-05-17,11.625,50.875,12.99423,8.272583,940.4255,0.565
1995-05-18,11.625,50.875,11.762831,6.3220825,946.7717,0.5675
1995-05-19,11.625,50.875,17.942213,3.197876,812.2255,0.57
1995-05-20,11.625,50.875,21.817738,1.384613,957.6897,0.5725
1995-05-21,11.625,50.875,20.171148,4.4540405,879.27216,0.575
1995-05-22,11.625,50.875,25.685678,1.4262085,1096.1975,0.5775
1995-05-23,11.625,50.875,24.916819,5.2369385,1552.3632,0.58
1995-05-24,11.625,50.875,23.760517,8.435394,1893.3787,0.5825
1995-05-25,11.625,50.875,21.513592,10.850708,1957.5144,0.585
1995-05-26,11.625,50.875,18.416626,11.411438,1495.5347,0.5875
1995-05-27,11.625,50.875,7.857459,9.944794,789.9414,0.59
1995-05-28,11.625,50.875,22.659111,9.843567,1782.3296,0.5925
1995-05-29,11.625,50.875,23.37565,13.728394,2047.4067,0.59499997
1995-05-30,11.625,50.875,1.973596,10.028656,508.3376,0.59749997
1995-05-31,11.625,50.875,3.6021676,9.873932,353.6815,0.59999996
1995-06-01,11.625,50.875,2.9401007,9.3428955,274.82645,0.59599996
1995-06-02,11.625,50.875,4.3586035,7.132416,510.20178,0.59199995
1995-06-03,11.625,50.875,21.31766,6.661499,972.25055,0.58799994
1995-06-04,11.625,50.875,14.783664,8.192627,934.9358,0.584
1995-06-05,11.625,50.875,19.431097,8.134857,1041.1783,0.58
1995-06-06,11.625,50.875,14.514448,10.119812,936.4171,0.576
1995-06-07,11.625,50.875,15.981132,8.826569,1269.2462,0.57199997
1995-06-08,11.625,50.875,14.711925,7.8719788,1108.625,0.56799996
1995-06-09,11.625,50.875,14.712582,7.1644287,1085.885,0.56399995
1995-06-10,11.625,50.875,19.184721,7.9874268,1326.1102,0.55999994
1995-06-11,11.625,50.875,14.422163,8.455109,1027.1082,0.55599993
1995-06-12,11.625,50.875,16.096304,7.7344666,818.99805,0.552
1995-06-13,11.625,50.875,13.807486,8.975372,813.3384,0.548
1995-06-14,11.625,50.875,19.683052,8.0807495,974.352,0.54399997
1995-06-15,11.625,50.875,16.073488,9.020721,988.982,0.53999996
1995-06-16,11.625,50.875,18.1423,8.270294,957.1759,0.54399997
1995-06-17,11.625,50.875,14.838235,9.965057,994.59265,0.548
1995-06-18,11.625,50.875,5.709453,10.938416,953.3229,0.552
1995-06-19,11.625,50.875,18.680431,11.319519,1514.7899,0.55599993
1995-06-20,11.625,50.875,26.99558,10.285004,2025.3048,0.55999994
1995-06-21,11.625,50.875,18.973284,13.8081665,1579.2988,0.56399995
1995-06-22,11.625,50.875,14.66785,8.756073,1048.0404,0.56799996
1995-06-23,11.625,50.875,11.856315,8.530579,759.1955,0.57199997
1995-06-24,11.625,50.875,10.422793,11.298523,996.2031,0.576
1995-06-25,11.625,50.875,14.843388,12.949799,1487.5852,0.58
1995-06-26,11.625,50.875,21.696745,11.614807,1841.078,0.584
1995-06-27,11.625,50.875,17.698002,13.2247925,1850.6368,0.58799994
1995-06-28,11.625,50.875,28.676908,12.423401,1924.784,0.59199995
1995-06-29,11.625,50.875,28.181978,9.905151,2138.1396,0.59599996
1995-06-30,11.625,50.875,28.389175,11.200287,2004.3699,0.59999996
1995-07-01,11.625,50.875,26.255262,11.909485,2030.974,0.59666663
1995-07-02,11.625,50.875,11.027791,12.01944,1321.315,0.5933333
1995-07-03,11.625,50.875,18.696344,16.326813,1665.1205,0.59
1995-07-04,11.625,50.875,14.906038,13.003265,1294.0386,0.58666664
1995-07-05,11.625,50.875,17.244505,11.964966,1564.6388,0.5833333
1995-07-06,11.625,50.875,24.250708,10.141388,1848.1608,0.58
1995-07-07,11.625,50.875,25.767946,11.301422,2188.2495,0.57666665
1995-07-08,11.625,50.875,27.391449,13.988464,2542.171,0.5733333
1995-07-09,11.625,50.875,26.659725,16.21759,2950.4197,0.57
1995-07-10,11.625,50.875,25.002468,17.98587,2976.1497,0.56666666
1995-07-11,11.625,50.875,23.804794,17.829742,2495.1533,0.56333333
1995-07-12,11.625,50.875,21.862427,17.897827,2104.7063,0.56
1995-07-13,11.625,50.875,21.041306,17.958466,2196.3464,0.5566667
1995-07-14,11.625,50.875,21.115635,17.029694,1746.332,0.55333334
1995-07-15,11.625,50.875,14.452442,16.198395,1720.713,0.55
1995-07-16,11.625,50.875,17.769123,14.875061,1533.2583,0.55
1995-07-17,11.625,50.875,20.258083,13.589233,1664.8679,0.55
1995-07-18,11.625,50.875,8.752678,14.712372,1171.7087,0.55
1995-07-19,11.625,50.875,19.238676,16.670135,1980.727,0.55
1995-07-20,11.625,50.875,22.321856,14.447998,2284.707,0.55
1995-07-21,11.625,50.875,26.101269,17.097198,3009.1714,0.55
1995-07-22,11.625,50.875,14.327204,15.444794,1875.3337,0.55
1995-07-23,11.625,50.875,13.19137,10.706421,1435.8997,0.55
1995-07-24,11.625,50.875,24.346003,8.877014,1837.0181,0.55
1995-07-25,11.625,50.875,24.981987,11.720001,2016.3066,0.55
1995-07-26,11.625,50.875,25.732948,12.511475,2338.1482,0.55
1995-07-27,11.625,50.875,18.43143,14.862183,1976.534,0.55
1995-07-28,11.625,50.875,7.7400694,15.320801,789.4544,0.55
1995-07-29,11.625,50.875,16.466282,14.41571,1734.8898,0.55
1995-07-30,11.625,50.875,23.316023,14.169373,2503.8708,0.55
1995-07-31,11.625,50.875,25.654423,13.841949,2611.9373,0.55
1995-08-01,11.625,50.875,21.98003,14.208771,2263.3904,0.54733336
1995-08-02,11.625,50.875,20.629423,12.621887,2062.459,0.54466665
1995-08-03,11.625,50.875,21.15739,11.13385,2176.306,0.542
1995-08-04,11.625,50.875,23.432508,13.714294,2228.2605,0.53933334
1995-08-05,11.625,50.875,21.775467,13.164185,2153.428,0.5366667
1995-08-06,11.625,50.875,21.414505,13.605591,2462.0376,0.534
1995-08-07,11.625,50.875,18.610823,15.062195,2073.7432,0.5313333
1995-08-08,11.625,50.875,20.192017,13.743042,1959.5568,0.5286667
1995-08-09,11.625,50.875,23.381968,11.507843,2018.3756,0.526
1995-08-10,11.625,50.875,24.2838,10.622131,2240.6377,0.5233333
1995-08-11,11.625,50.875,24.25472,12.485291,2494.7317,0.52066666
1995-08-12,11.625,50.875,23.843029,12.069763,2582.9822,0.518
1995-08-13,11.625,50.875,16.524174,17.010101,2320.3977,0.51533335
1995-08-14,11.625,50.875,9.607078,14.518677,1176.3678,0.51266664
1995-08-15,11.625,50.875,12.557143,10.871246,1628.912,0.51
1995-08-16,11.625,50.875,11.767803,14.9930725,1457.5968,0.509375
1995-08-17,11.625,50.875,19.75638,12.401367,1839.8401,0.50874996
1995-08-18,11.625,50.875,20.99864,12.198242,2198.279,0.508125
1995-08-19,11.625,50.875,20.18612,14.422974,2420.1274,0.5075
1995-08-20,11.625,50.875,18.584845,15.883575,2253.936,0.506875
1995-08-21,11.625,50.875,18.233547,15.105103,1899.548,0.50625
1995-08-22,11.625,50.875,20.010197,14.843811,2252.3882,0.505625
1995-08-23,11.625,50.875,18.520805,15.171326,2127.6135,0.505
1995-08-24,11.625,50.875,12.833506,16.664001,1552.1025,0.504375
1995-08-25,11.625,50.875,16.646957,15.121216,1796.1232,0.50374997
1995-08-26,11.625,50.875,10.859811,13.833008,1351.6421,0.503125
1995-08-27,11.625,50.875,9.959442,11.383209,1151.386,0.5025
1995-08-28,11.625,50.875,11.61444,9.004089,726.76605,0.501875
1995-08-29,11.625,50.875,10.8459635,8.269165,687.7179,0.50125
1995-08-30,11.625,50.875,16.283268,6.6422424,876.91614,0.500625
1995-08-31,11.625,50.875,9.382231,8.329712,641.9435,0.5
1995-09-01,11.625,50.875,2.1747704,9.924866,515.8808,0.50333333
1995-09-02,11.625,50.875,7.178349,9.055511,776.5594,0.50666666
1995-09-03,11.625,50.875,12.533236,9.3532715,957.9174,0.51
1995-09-04,11.625,50.875,13.413279,10.322235,1275.1725,0.5133333
1995-09-05,11.625,50.875,14.110609,10.472107,1444.023,0.51666665
1995-09-06,11.625,50.875,13.330714,9.341156,1214.6428,0.52
1995-09-07,11.625,50.875,17.169125,8.478516,1614.5632,0.5233333
1995-09-08,11.625,50.875,14.57747,12.462128,1335.6204,0.5266667
1995-09-09,11.625,50.875,12.333619,12.83429,1464.2507,0.53000003
1995-09-10,11.625,50.875,13.478876,11.223846,1332.7183,0.53333336
1995-09-11,11.625,50.875,9.721304,10.834564,1322.4473,0.5366667
1995-09-12,11.625,50.875,12.800237,11.499237,1392.6249,0.54
1995-09-13,11.625,50.875,10.375532,12.064575,1189.7825,0.54333335
1995-09-14,11.625,50.875,7.2528434,8.92868,940.17474,0.5466667
1995-09-15,11.625,50.875,7.4785886,8.280762,993.27466,0.55
1995-09-16,11.625,50.875,13.536455,9.522369,1205.3875,0.54800004
1995-09-17,11.625,50.875,14.954,8.612762,1198.2452,0.546
1995-09-18,11.625,50.875,14.273004,7.7960205,1224.4626,0.544
1995-09-19,11.625,50.875,4.917198,9.414856,673.33765,0.542
1995-09-20,11.625,50.875,1.8489872,10.252289,138.23471,0.54
1995-09-21,11.625,50.875,7.18903,8.302185,791.1139,0.538
1995-09-22,11.625,50.875,6.9970284,8.177246,706.24115,0.536
1995-09-23,11.625,50.875,7.1124907,9.459686,897.3595,0.534
1995-09-24,11.625,50.875,11.686998,8.640015,923.63556,0.532
1995-09-25,11.625,50.875,10.512251,8.75116,1038.6688,0.53
1995-09-26,11.625,50.875,6.597617,9.740936,1108.0835,0.528
1995-09-27,11.625,50.875,1.1629956,8.421295,675.9384,0.52599996
1995-09-28,11.625,50.875,12.1804695,4.5071106,826.42145,0.524
1995-09-29,11.625,50.875,10.490002,2.8685608,670.3737,0.52199996
1995-09-30,11.625,50.875,8.684941,4.931122,560.1029,0.52
1995-10-01,11.625,50.875,7.344108,1.9082336,523.46234,0.52
1995-10-02,11.625,50.875,9.348318,8.503845,964.2703,0.52
1995-10-03,11.625,50.875,9.499408,8.116455,1038.676,0.52
1995-10-04,11.625,50.875,9.596743,14.171692,1311.429,0.52
1995-10-05,11.625,50.875,11.33699,13.575653,1417.4191,0.52
1995-10-06,11.625,50.875,5.177023,12.074585,824.2537,0.52
1995-10-07,11.625,50.875,10.376463,11.26355,1022.7398,0.52
1995-10-08,11.625,50.875,10.73901,11.092407,1287.5146,0.52
1995-10-09,11.625,50.875,11.052634,10.0572815,1288.0264,0.52
1995-10-10,11.625,50.875,11.568401,10.859894,1318.6979,0.52
1995-10-11,11.625,50.875,10.98383,9.755951,717.70703,0.52
1995-10-12,11.625,50.875,8.740496,11.66333,674.36163,0.52
1995-10-13,11.625,50.875,4.445979,11.457581,594.8241,0.52
1995-10-14,11.625,50.875,6.6603446,8.78479,721.1228,0.52
1995-10-15,11.625,50.875,10.149266,8.2204895,855.7629,0.52
1995-10-16,11.625,50.875,5.0372047,10.411285,579.9588,0.518125
1995-10-17,11.625,50.875,9.445611,9.766541,734.696,0.51624995
1995-10-18,11.625,50.875,2.3407025,10.259369,580.3045,0.514375
1995-10-19,11.625,50.875,4.7368774,9.04071,859.4926,0.5125
1995-10-20,11.625,50.875,3.5540679,6.880066,837.1197,0.510625
1995-10-21,11.625,50.875,6.704403,1.5281677,588.31775,0.50874996
1995-10-22,11.625,50.875,9.823448,-1.1324768,655.69336,0.506875
1995-10-23,11.625,50.875,8.711763,2.8763428,875.38165,0.505
1995-10-24,11.625,50.875,9.501212,5.942871,1036.7383,0.50312495
1995-10-25,11.625,50.875,7.552205,5.176941,930.45264,0.50124997
1995-10-26,11.625,50.875,7.123906,5.9820557,855.0795,0.499375
1995-10-27,11.625,50.875,6.553124,11.668152,1379.0142,0.49749997
1995-10-28,11.625,50.875,1.8758862,10.450684,534.3459,0.495625
1995-10-29,11.625,50.875,1.0406606,8.715332,132.36649,0.49374998
1995-10-30,11.625,50.875,1.4797561,7.693878,246.14532,0.491875
1995-10-31,11.625,50.875,3.8734403,5.1788025,426.0394,0.48999998
1995-11-01,11.625,50.875,2.4955773,4.9236755,640.0574,0.48466665
1995-11-02,11.625,50.875,3.9023585,2.9161682,430.50757,0.4793333
1995-11-03,11.625,50.875,5.2037807,-1.3999634,548.1977,0.47399998
1995-11-04,11.625,50.875,3.0268612,-2.4655762,392.24118,0.46866664
1995-11-05,11.625,50.875,6.0121956,-3.2326965,355.23657,0.4633333
1995-11-06,11.625,50.875,2.0502865,-2.9644775,476.1109,0.45799997
1995-11-07,11.625,50.875,0.7241401,1.7932434,339.9726,0.45266664
1995-11-08,11.625,50.875,2.2638676,1.7371216,308.55817,0.44733334
1995-11-09,11.625,50.875,1.2331054,4.960846,354.43362,0.442
1995-11-10,11.625,50.875,5.0048356,4.557678,587.2805,0.43666667
1995-11-11,11.625,50.875,5.3848524,4.499298,767.9884,0.43133333
1995-11-12,11.625,50.875,5.910538,1.496521,414.6241,0.426
1995-11-13,11.625,50.875,5.399731,0.68588257,319.59937,0.42066666
1995-11-14,11.625,50.875,1.988668,1.6473999,362.0325,0.41533333
1995-11-15,11.625,50.875,4.172458,6.1248474,728.9134,0.41
1995-11-16,11.625,50.875,3.632465,8.253784,818.94037,0.41066667
1995-11-17,11.625,50.875,1.7321256,-0.9899292,399.4916,0.41133332
1995-11-18,11.625,50.875,4.895251,-4.009369,369.22888,0.412
1995-11-19,11.625,50.875,1.9990038,0.30932617,428.20026,0.41266665
1995-11-20,11.625,50.875,4.626171,-4.8339844,389.45917,0.41333333
1995-11-21,11.625,50.875,5.6251664,-5.933441,404.19574,0.414
1995-11-22,11.625,50.875,5.4791512,-3.6363525,564.68616,0.41466665
1995-11-23,11.625,50.875,1.3283687,1.2958069,323.8461,0.41533333
1995-11-24,11.625,50.875,2.953626,1.2623901,390.2494,0.41599998
1995-11-25,11.625,50.875,4.394829,0.75671387,397.2684,0.41666666
1995-11-26,11.625,50.875,4.5855703,-0.97232056,437.89578,0.41733333
1995-11-27,11.625,50.875,4.7342486,-2.6154175,371.28436,0.41799998
1995-11-28,11.625,50.875,3.8555238,-2.8642578,91.58112,0.41866666
1995-11-29,11.625,50.875,2.4910758,-1.6036377,136.77914,0.4193333
1995-11-30,11.625,50.875,1.8159628,-1.6844788,116.3123,0.42
1995-12-01,11.625,50.875,3.275638,-3.5873718,216.69913,0.412
1995-12-02,11.625,50.875,2.575485,-3.0093384,294.3385,0.40399998
1995-12-03,11.625,50.875,1.6099939,-2.4693909,117.20106,0.396
1995-12-04,11.625,50.875,1.4846528,-5.2479553,222.1839,0.38799998
1995-12-05,11.625,50.875,1.71672,-7.308197,260.96518,0.38
1995-12-06,11.625,50.875,2.6587,-8.220825,228.45226,0.37199998
1995-12-07,11.625,50.875,2.5845785,-3.520813,253.92549,0.364
1995-12-08,11.625,50.875,2.2306454,-3.2139587,250.08087,0.35599998
1995-12-09,11.625,50.875,3.7017686,-2.7428894,171.70424,0.348
1995-12-10,11.625,50.875,1.9335415,-2.54422,149.54208,0.33999997
1995-12-11,11.625,50.875,0.41057742,-2.1217957,179.00858,0.332
1995-12-12,11.625,50.875,1.9981518,-1.4061584,208.965,0.32399997
1995-12-13,11.625,50.875,2.042737,-2.4957275,201.65909,0.31599998
1995-12-14,11.625,50.875,1.7255725,-3.9634094,354.31104,0.30799997
1995-12-15,11.625,50.875,2.482204,-3.952179,273.5639,0.29999998
1995-12-16,11.625,50.875,2.7505884,-4.4937744,144.68039,0.29999998
1995-12-17,11.625,50.875,3.430795,-5.1979675,132.38164,0.29999998
1995-12-18,11.625,50.875,0.64724106,-4.3167725,215.08395,0.29999998
1995-12-19,11.625,50.875,1.906457,0.16061401,290.21997,0.29999998
1995-12-20,11.625,50.875,0.51470804,-3.0238647,193.8593,0.29999998
1995-12-21,11.625,50.875,3.4352062,-6.635956,202.87433,0.29999998
1995-12-22,11.625,50.875,0.57621366,-2.0426636,265.44946,0.29999998
1995-12-23,11.625,50.875,1.144513,7.5379944,607.73566,0.29999998
1995-12-24,11.625,50.875,1.242592,-1.4286499,183.63515,0.29999998
1995-12-25,11.625,50.875,2.3415158,-1.3988953,254.60468,0.29999998
1995-12-26,11.625,50.875,2.7051225,-3.2879639,400.36868,0.29999998
1995-12-27,11.625,50.875,3.1729977,-5.6023865,227.23926,0.29999998
1995-12-28,11.625,50.875,4.0496597,-9.99939,273.19434,0.29999998
1995-12-29,11.625,50.875,4.1797743,-11.985291,270.3772,0.29999998
1995-12-30,11.625,50.875,4.182482,-12.057831,281.58923,0.29999998
1995-12-31,11.625,50.875,1.4868697,-7.018219,298.02695,0.29999998
1996-01-01,11.625,50.875,1.0141524,-5.2993164,254.951,0.29533333
1996-01-02,11.625,50.875,2.1199162,-6.0236816,261.0698,0.29066664
1996-01-03,11.625,50.875,2.0378091,-5.3859253,293.7339,0.28599998
1996-01-04,11.625,50.875,2.5876043,-8.403137,230.37364,0.28133333
1996-01-05,11.625,50.875,4.184819,-11.788269,224.92299,0.27666664
1996-01-06,11.625,50.875,3.6797423,-8.776764,275.859,0.27199998
1996-01-07,11.625,50.875,2.7154546,-4.489685,419.39105,0.26733333
1996-01-08,11.625,50.875,2.308267,-0.3196411,250.09915,0.26266664
1996-01-09,11.625,50.875,3.6863625,-0.87335205,302.70175,0.258
1996-01-10,11.625,50.875,3.5167184,-0.7200012,256.2709,0.25333333
1996-01-11,11.625,50.875,3.4111445,-1.3161926,355.6306,0.24866666
1996-01-12,11.625,50.875,4.254707,0.37771606,565.09515,0.24399999
1996-01-13,11.625,50.875,4.2906795,-0.7625427,413.01,0.23933332
1996-01-14,11.625,50.875,4.110807,-2.0280151,246.4463,0.23466666
1996-01-15,11.625,50.875,4.6392264,-1.8556519,326.69424,0.22999999
1996-01-16,11.625,50.875,4.5305986,-3.6379395,271.55176,0.23187499
1996-01-17,11.625,50.875,4.793202,-5.1801453,247.09323,0.23374999
1996-01-18,11.625,50.875,4.08568,-6.487671,159.57527,0.23562498
1996-01-19,11.625,50.875,2.5486808,-5.486267,214.05954,0.23749998
1996-01-20,11.625,50.875,3.560526,-4.592804,283.4689,0.239375
1996-01-21,11.625,50.875,4.8985777,-6.077301,301.6375,0.24125
1996-01-22,11.625,50.875,5.257862,-8.024506,243.0199,0.24312499
1996-01-23,11.625,50.875,4.2867594,-8.771851,271.11185,0.24499999
1996-01-24,11.625,50.875,4.84298,-9.797516,311.26624,0.24687499
1996-01-25,11.625,50.875,4.8170257,-12.9296875,241.33789,0.24874999
1996-01-26,11.625,50.875,4.4607105,-11.258026,247.53584,0.25062498
1996-01-27,11.625,50.875,3.8519866,-9.536835,234.25958,0.2525
1996-01-28,11.625,50.875,2.98436,-9.813629,238.79938,0.25437498
1996-01-29,11.625,50.875,4.810297,-7.5066223,270.7056,0.25625
1996-01-30,11.625,50.875,6.5982885,-9.098206,319.2241,0.25812498
1996-01-31,11.625,50.875,6.2906027,-10.218933,263.45908,0.26
1996-02-01,11.625,50.875,6.947703,-11.542999,315.22632,0.26466665
1996-02-02,11.625,50.875,5.3756733,-8.70813,412.82748,0.26933333
1996-02-03,11.625,50.875,2.7626858,-3.9555664,282.30417,0.274
1996-02-04,11.625,50.875,3.2196,-7.289917,206.57869,0.27866665
1996-02-05,11.625,50.875,4.019969,-7.61261,262.70294,0.28333333
1996-02-06,11.625,50.875,6.1387997,-10.160339,263.3468,0.288
1996-02-07,11.625,50.875,8.079503,-13.426941,278.3796,0.29266664
1996-02-08,11.625,50.875,6.950406,-11.6050415,233.37215,0.29733333
1996-02-09,11.625,50.875,7.3494153,-13.970459,256.91937,0.302
1996-02-10,11.625,50.875,3.7689834,-8.289825,350.18042,0.30666664
1996-02-11,11.625,50.875,5.643481,-2.196991,393.94788,0.31133333
1996-02-12,11.625,50.875,5.2266817,1.4622192,545.8,0.31599998
1996-02-13,11.625,50.875,5.7326646,-0.41012573,383.60388,0.32066664
1996-02-14,11.625,50.875,2.2281578,-2.325348,216.0047,0.32533333
1996-02-15,11.625,50.875,4.546328,-2.2111816,359.4349,0.32999998
1996-02-16,11.625,50.875,1.4410738,-1.5765991,359.7003,0.33230767
1996-02-17,11.625,50.875,4.0537014,0.852417,505.7661,0.33461538
1996-02-18,11.625,50.875,3.2520914,0.867157,470.2085,0.33692306
1996-02-19,11.625,50.875,6.675502,0.44345093,509.96176,0.33923075
1996-02-20,11.625,50.875,4.959096,-3.7008057,189.36859,0.34153846
1996-02-21,11.625,50.875,5.2897973,-6.7170715,305.99622,0.34384614
1996-02-22,11.625,50.875,5.5189366,-6.986084,279.8765,0.34615383
1996-02-23,11.625,50.875,6.811094,-7.9429016,266.17758,0.3484615
1996-02-24,11.625,50.875,11.363365,-10.504211,347.49554,0.35076922
1996-02-25,11.625,50.875,10.660232,-1.1767578,702.1608,0.3530769
1996-02-26,11.625,50.875,10.680083,2.0377808,869.4902,0.3553846
1996-02-27,11.625,50.875,10.863995,-0.87298584,759.0149,0.3576923
1996-02-28,11.625,50.875,9.0208845,-1.7231445,426.52655,0.35999998
1996-02-29,11.625,50.875,7.6513867,-2.0765076,334.51614,0.35875
1996-03-01,11.625,50.875,8.861605,-2.0154724,502.15717,0.3575
1996-03-02,11.625,50.875,10.646155,-4.240753,481.4126,0.35625
1996-03-03,11.625,50.875,8.552905,-4.736969,394.45752,0.355
1996-03-04,11.625,50.875,6.771898,-4.794403,451.67764,0.35375
1996-03-05,11.625,50.875,5.0066247,-2.2808228,456.96002,0.3525
1996-03-06,11.625,50.875,5.3183494,-0.5809021,391.0174,0.35125
1996-03-07,11.625,50.875,9.29078,-1.0814819,457.17062,0.35
1996-03-08,11.625,50.875,13.376328,-2.5935364,552.552,0.34875
1996-03-09,11.625,50.875,12.812982,-4.059967,526.76337,0.3475
1996-03-10,11.625,50.875,14.279516,-4.9526978,490.1585,0.34625
1996-03-11,11.625,50.875,10.320473,-5.048004,357.91818,0.345
1996-03-12,11.625,50.875,7.1195307,-6.5220947,344.18042,0.34375
1996-03-13,11.625,50.875,8.642489,-5.855133,323.48938,0.3425
1996-03-14,11.625,50.875,7.5847683,-3.405243,350.6194,0.34125
1996-03-15,11.625,50.875,11.609241,-3.4936218,388.87344,0.34
1996-03-16,11.625,50.875,8.174055,-0.5823364,434.17798,0.33875
1996-03-17,11.625,50.875,8.482438,-0.32595825,408.7294,0.3375
1996-03-18,11.625,50.875,5.9165373,-0.11734009,333.13968,0.33625
1996-03-19,11.625,50.875,7.6809893,-0.6944275,348.05597,0.335
1996-03-20,11.625,50.875,15.397529,-1.5565186,483.06256,0.33375
1996-03-21,11.625,50.875,12.3923025,-1.3769836,647.6587,0.3325
1996-03-22,11.625,50.875,10.285947,2.1629944,492.64917,0.33125
1996-03-23,11.625,50.875,10.0989275,1.3291626,580.64075,0.32999998
1996-03-24,11.625,50.875,5.295442,4.248352,539.3055,0.32874998
1996-03-25,11.625,50.875,7.7901344,0.55355835,455.3645,0.3275
1996-03-26,11.625,50.875,5.3801675,-0.06484985,332.41656,0.32625
1996-03-27,11.625,50.875,17.717852,-2.5174866,562.4223,0.325
1996-03-28,11.625,50.875,14.653388,-5.1979675,659.7333,0.32375
1996-03-29,11.625,50.875,14.123213,0.09527588,530.9863,0.3225
1996-03-30,11.625,50.875,15.500813,-1.7375793,442.86768,0.32125
1996-03-31,11.625,50.875,16.16027,-2.4142761,440.75208,0.32
1996-04-01,11.625,50.875,16.420237,-3.3179932,417.05817,0.32133332
1996-04-02,11.625,50.875,14.884233,-2.8564758,432.20493,0.32266667
1996-04-03,11.625,50.875,6.4067097,-2.6811523,327.00473,0.324
1996-04-04,11.625,50.875,5.612359,-0.7782593,269.25546,0.32533333
1996-04-05,11.625,50.875,4.6761646,1.1653748,266.05054,0.32666665
1996-04-06,11.625,50.875,11.494957,1.8951111,425.1364,0.328
1996-04-07,11.625,50.875,17.886951,0.85858154,725.86176,0.32933334
1996-04-08,11.625,50.875,18.532566,0.98410034,975.9695,0.33066666
1996-04-09,11.625,50.875,8.162619,3.580902,620.6546,0.332
1996-04-10,11.625,50.875,8.240775,4.727783,800.8069,0.33333334
1996-04-11,11.625,50.875,11.675434,-0.42611694,536.90424,0.33466667
1996-04-12,11.625,50.875,14.381643,-4.0014343,439.28815,0.336
1996-04-13,11.625,50.875,9.123659,-2.0732422,503.76834,0.33733332
1996-04-14,11.625,50.875,14.463752,0.89782715,737.06866,0.33866668
1996-04-15,11.625,50.875,22.884235,-2.1997986,954.5224,0.34
1996-04-16,11.625,50.875,22.633286,-0.35235596,1101.8597,0.34066668
1996-04-17,11.625,50.875,23.31202,0.90859985,1240.8425,0.34133333
1996-04-18,11.625,50.875,22.941065,2.9440918,1438.5708,0.342
1996-04-19,11.625,50.875,20.546127,2.8931885,1489.553,0.34266666
1996-04-20,11.625,50.875,22.913116,6.6799927,1960.255,0.34333333
1996-04-21,11.625,50.875,23.198282,8.16098,2111.015,0.344
1996-04-22,11.625,50.875,23.189043,9.101135,2275.025,0.34466666
1996-04-23,11.625,50.875,21.867712,12.379303,2175.691,0.34533334
1996-04-24,11.625,50.875,15.793608,7.974579,1014.57385,0.346
1996-04-25,11.625,50.875,18.16045,5.6745605,1106.4175,0.34666666
1996-04-26,11.625,50.875,21.97158,2.9496765,1255.2008,0.34733334
1996-04-27,11.625,50.875,13.891871,9.03009,1347.558,0.348
1996-04-28,11.625,50.875,20.756552,6.3276978,1306.0537,0.34866667
1996-04-29,11.625,50.875,14.141188,6.3781433,982.9281,0.34933332
1996-04-30,11.625,50.875,12.309753,6.248657,837.77954,0.35
1996-05-01,11.625,50.875,15.067239,6.8815613,997.2867,0.34733334
1996-05-02,11.625,50.875,16.044529,6.528412,845.3885,0.34466666
1996-05-03,11.625,50.875,13.253882,7.116028,897.6958,0.342
1996-05-04,11.625,50.875,13.00153,5.5655518,766.7347,0.33933333
1996-05-05,11.625,50.875,17.736631,2.6296082,828.992,0.33666667
1996-05-06,11.625,50.875,13.918856,3.1631775,1007.7269,0.334
1996-05-07,11.625,50.875,7.1992855,5.786682,632.3586,0.33133334
1996-05-08,11.625,50.875,6.1191826,5.7907104,332.31857,0.32866666
1996-05-09,11.625,50.875,2.1921597,3.1066895,164.6004,0.326
1996-05-10,11.625,50.875,3.948798,2.9313965,266.36847,0.32333332
1996-05-11,11.625,50.875,8.158299,4.8499146,455.5865,0.32066667
1996-05-12,11.625,50.875,6.167547,7.1488647,517.45264,0.318
1996-05-13,11.625,50.875,5.3638453,8.880981,294.9104,0.31533334
1996-05-14,11.625,50.875,11.0264845,9.004395,558.64984,0.31266665
