,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1985-11-08,12.125,51.375,4.3797125999999995,3.5798035,883.8884,0.4053333,0.46637467037617325,0.7273466474987106,1.597278336401023,0.5383523841350263,0.5752977492549628
1985-11-09,12.125,51.375,3.8214593,7.866241499999999,1431.8788,0.406,0.36574421394992196,0.40593142502766033,1.4356199500146005,0.6611428307120787,0.45042390880532257
1985-11-10,12.125,51.375,5.236206,3.7591858,1235.1548,0.40666667,0.4371173520295378,0.6703225763372761,1.252196777675108,0.6567267909097623,0.537439362844191
1985-11-11,12.125,51.375,5.6830635,1.5000916000000002,768.4559,0.4073333,0.5258709650048327,1.0207122767950947,1.387995132391621,0.564057669210375,0.6455045106855155
1985-11-12,12.125,51.375,4.2647634000000005,-1.1838989,677.1238,0.408,0.2855914340114292,0.8101884652806506,1.0044804619574998,0.29008779483131464,0.34998950246498683
1985-11-13,12.125,51.375,3.220669,-1.3369446000000003,604.43,0.40866667,0.2136376642382216,0.6224873666614847,0.9949997853158222,0.2136376642382216,0.26138376324918006
1985-11-14,12.125,51.375,2.5581484,0.30163574,380.45862,0.40933332,0.21914488450506137,0.4952426768475962,1.2849814606439254,0.21914488450506137,0.26768512822882506
1985-11-15,12.125,51.375,3.663415,-1.6939697,347.45837,0.41,0.22845530425510802,0.7103709709425,0.935419428,0.22845530425510802,0.2786040295794
1985-11-16,12.125,51.375,4.089142,-1.8999023000000002,288.1938,0.40066665,0.2395132930759609,0.7748731577999382,0.8785949219027888,0.2395132930759609,0.29889347301049496
1985-11-17,12.125,51.375,5.362004,-3.7046509,362.68692000000004,0.39133334,0.19818340140153046,0.9924056154307985,0.5544104444948115,0.19818340140153046,0.25321558521122994
1985-11-18,12.125,51.375,1.7384151,-3.947113,333.63934,0.382,0.05810370240058516,0.3140740670301901,0.5013506475,0.05810370240058516,0.07605196649291251
1985-11-19,12.125,51.375,1.8498282,-4.62619,309.86374,0.37266666,0.0469167543684276,0.3260372089536317,0.38044144614424946,0.0469167543684276,0.06294734598532051
1985-11-20,12.125,51.375,1.3743678,-4.54657,245.94925,0.3633333,0.03511837186661533,0.23616927953339162,0.38328573908616753,0.03511837186661533,0.04832803911259349
1985-11-21,12.125,51.375,1.156598,-3.7913818,126.68216000000001,0.354,0.0376634877483573,0.1936426105314,0.48846039525000007,0.0376634877483573,0.053197016593725
